x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.2775,-0.7152,-0.6800
0.2716,-0.7103,-0.6712
0.2697,-0.7064,-0.6751
0.2794,-0.7054,-0.6800
0.2833,-0.7074,-0.6820
0.2745,-0.7132,-0.6751
0.2794,-0.7113,-0.6781
0.2785,-0.7074,-0.6810
0.2677,-0.7113,-0.6712
0.2628,-0.7123,-0.6693
0.2677,-0.7132,-0.6673
0.2667,-0.7142,-0.6702
0.2706,-0.7113,-0.6732
0.2775,-0.7054,-0.6781
0.2872,-0.7044,-0.6810
0.2892,-0.7044,-0.6859
0.2941,-0.7103,-0.6830
0.2990,-0.7074,-0.6790
0.3019,-0.7064,-0.6790
0.2970,-0.7074,-0.6820
0.2912,-0.7084,-0.6878
0.2833,-0.7123,-0.6781
0.2736,-0.7162,-0.6654
0.2687,-0.7123,-0.6654
0.2618,-0.7132,-0.6673
0.2511,-0.7181,-0.6644
0.2443,-0.7220,-0.6575
0.2452,-0.7171,-0.6615
0.2491,-0.7103,-0.6751
0.2540,-0.7093,-0.6908
0.2413,-0.7084,-0.6839
0.2570,-0.7142,-0.6947
0.2765,-0.7142,-0.6742
0.2912,-0.7142,-0.6761
0.2765,-0.7044,-0.6830
0.2716,-0.7025,-0.6937
0.2579,-0.7005,-0.7044
0.2560,-0.7074,-0.6937
0.2296,-0.7103,-0.6800
0.2316,-0.7084,-0.6624
0.2394,-0.7064,-0.6693
0.2208,-0.6927,-0.6878
0.2169,-0.7123,-0.6888
0.2247,-0.7103,-0.7025
0.2462,-0.6966,-0.7113
0.2618,-0.6927,-0.7123
0.2775,-0.6986,-0.6947
0.2736,-0.7044,-0.6771
0.2560,-0.7093,-0.6673
0.2765,-0.6888,-0.6937
0.2892,-0.6888,-0.7103
0.2941,-0.6800,-0.7201
0.2833,-0.6908,-0.7113
0.2970,-0.6947,-0.6976
0.3058,-0.6878,-0.7035
0.3078,-0.6849,-0.7035
0.3087,-0.6839,-0.7074
0.2980,-0.6839,-0.6976
0.2814,-0.6957,-0.6849
0.2814,-0.6878,-0.6957
0.2667,-0.6917,-0.6966
0.2716,-0.6937,-0.6898
0.2599,-0.7025,-0.6820
0.2726,-0.6976,-0.6869
0.2628,-0.6869,-0.6976
0.2628,-0.6888,-0.6976
0.2648,-0.6888,-0.7044
0.2589,-0.6849,-0.7132
0.2618,-0.6869,-0.7093
0.2570,-0.6908,-0.6957
0.2843,-0.6839,-0.6996
0.2765,-0.6751,-0.7211
0.2794,-0.6790,-0.7162
0.2745,-0.6781,-0.7132
0.2843,-0.6917,-0.7035
0.2687,-0.6859,-0.7015
0.2658,-0.6917,-0.6937
0.2658,-0.6869,-0.6966
0.2726,-0.6888,-0.6908
0.2745,-0.6888,-0.6937
0.2726,-0.6790,-0.7181
0.2745,-0.6810,-0.7211
0.2833,-0.6878,-0.7074
0.2824,-0.6888,-0.6917
0.2804,-0.6878,-0.6878
0.2775,-0.6859,-0.6947
0.2755,-0.6878,-0.7005
0.2755,-0.6869,-0.7044
0.2687,-0.6869,-0.7044
0.2687,-0.6830,-0.7064
0.2687,-0.6849,-0.7025
0.2775,-0.6839,-0.7025
0.2736,-0.6888,-0.7015
0.2726,-0.6878,-0.7015
0.2745,-0.6878,-0.7025
0.2745,-0.6869,-0.6986
0.2794,-0.6878,-0.6996
0.2726,-0.6869,-0.6986
0.2775,-0.6878,-0.6966
0.2824,-0.6869,-0.6986
0.2755,-0.6888,-0.6957
0.2765,-0.6869,-0.7005
0.2775,-0.6898,-0.6996
0.2785,-0.6869,-0.6966
0.2785,-0.6878,-0.6976
0.2824,-0.6869,-0.7005
0.2755,-0.6859,-0.6996
0.2745,-0.6898,-0.6957
0.2833,-0.6888,-0.7005
0.2785,-0.6869,-0.6966
0.2745,-0.6908,-0.6878
0.2726,-0.6888,-0.6917
0.2755,-0.6878,-0.7035
0.2765,-0.6869,-0.7064
0.2785,-0.6908,-0.7015
0.2736,-0.6878,-0.6966
0.2765,-0.6859,-0.6937
0.2794,-0.6859,-0.6966
0.2785,-0.6878,-0.7005
0.2804,-0.6888,-0.6996
0.2833,-0.6888,-0.6976
0.2804,-0.6849,-0.7005
0.2785,-0.6849,-0.7005
0.2824,-0.6830,-0.6966
0.2726,-0.6878,-0.6917
0.2882,-0.6908,-0.6947
0.2863,-0.6849,-0.7054
0.2912,-0.6761,-0.7162
0.2814,-0.6781,-0.7162
0.2716,-0.6810,-0.7093
0.2794,-0.6859,-0.6986
0.2658,-0.6820,-0.6966
0.2648,-0.6869,-0.6937
0.2824,-0.6839,-0.7084
0.2843,-0.6771,-0.7142
0.2951,-0.6800,-0.7103
0.2882,-0.6742,-0.7074
0.2833,-0.6820,-0.6976
0.2814,-0.6888,-0.6947
0.2765,-0.6820,-0.7035
0.2824,-0.6849,-0.7015
0.2970,-0.6839,-0.7191
0.2501,-0.6830,-0.7054
