x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.7025,0.0059,-0.7054
0.7601,0.0918,-0.8403
0.6527,-0.0020,-0.7074
0.7162,0.0342,-0.7142
0.7064,0.0029,-0.7191
0.7758,-0.0176,-0.6937
0.6615,0.0889,-0.8051
0.6224,0.0830,-0.6761
0.7240,0.0655,-0.6898
0.6458,0.0743,-0.7865
0.6478,0.0430,-0.8256
0.7455,0.0830,-0.8901
0.9155,0.1407,-0.9546
0.6712,0.0977,-0.6908
0.3889,-0.0625,-0.7308
0.3449,-0.0557,-0.9536
0.1319,-0.0371,-0.9927
0.0840,0.0049,-0.7601
0.1964,0.0567,-0.8842
0.2130,0.0537,-0.9389
0.2667,0.0342,-0.9145
0.3019,0.0147,-0.9536
0.3635,0.0293,-1.0239
0.4006,0.0371,-1.0396
0.3908,0.0313,-1.0161
0.3713,0.0274,-0.9477
0.3752,0.0401,-0.9419
0.4045,0.0606,-0.9624
0.3830,0.0410,-0.9350
0.3928,0.0430,-0.9555
0.3996,0.0420,-0.9380
0.3947,0.0459,-0.9438
0.3898,0.0449,-0.9380
0.3869,0.0469,-0.9380
0.3947,0.0430,-0.9399
0.3908,0.0391,-0.9331
0.3840,0.0449,-0.9321
0.3879,0.0440,-0.9331
0.3918,0.0430,-0.9380
0.3928,0.0449,-0.9360
0.3918,0.0440,-0.9340
0.3928,0.0449,-0.9360
0.3947,0.0449,-0.9360
0.3996,0.0449,-0.9350
0.3996,0.0449,-0.9380
0.4016,0.0440,-0.9370
0.3967,0.0440,-0.9331
0.3977,0.0449,-0.9370
0.3947,0.0459,-0.9311
0.3947,0.0440,-0.9272
0.3977,0.0440,-0.9360
0.3996,0.0449,-0.9301
0.3977,0.0469,-0.9321
0.3977,0.0449,-0.9301
0.3986,0.0440,-0.9321
0.4006,0.0449,-0.9301
0.4025,0.0449,-0.9331
0.4025,0.0440,-0.9321
0.3977,0.0449,-0.9321
0.4055,0.0440,-0.9311
0.4055,0.0440,-0.9321
0.3996,0.0449,-0.9282
0.4055,0.0449,-0.9311
0.4084,0.0459,-0.9331
0.4055,0.0430,-0.9301
0.4064,0.0459,-0.9301
0.4064,0.0449,-0.9282
0.4064,0.0459,-0.9272
0.4064,0.0469,-0.9282
0.4064,0.0449,-0.9311
0.4094,0.0440,-0.9360
0.4074,0.0440,-0.9311
0.4113,0.0449,-0.9468
0.4094,0.0459,-0.9253
0.3977,0.0469,-0.9272
0.3889,0.0449,-0.9233
0.3889,0.0440,-0.9213
0.3947,0.0430,-0.9301
0.3967,0.0459,-0.9311
0.3986,0.0440,-0.9301
0.3937,0.0469,-0.9301
0.3996,0.0489,-0.9282
0.3986,0.0449,-0.9272
0.4045,0.0489,-0.9321
0.4055,0.0440,-0.9331
0.4016,0.0449,-0.9321
0.4074,0.0489,-0.9321
0.4084,0.0469,-0.9292
0.4074,0.0479,-0.9301
0.4123,0.0479,-0.9272
0.4113,0.0440,-0.9292
0.4094,0.0469,-0.9272
0.4104,0.0469,-0.9292
0.4104,0.0459,-0.9282
0.4104,0.0469,-0.9262
0.4123,0.0469,-0.9272
0.4133,0.0479,-0.9262
0.4133,0.0469,-0.9262
0.4143,0.0479,-0.9282
0.4104,0.0469,-0.9253
0.4123,0.0469,-0.9262
0.4133,0.0449,-0.9272
0.4143,0.0459,-0.9253
0.4152,0.0469,-0.9282
0.4143,0.0459,-0.9262
0.4133,0.0459,-0.9272
0.4104,0.0459,-0.9233
0.4113,0.0469,-0.9262
0.4094,0.0479,-0.9243
0.4152,0.0479,-0.9272
0.4123,0.0469,-0.9233
0.4113,0.0469,-0.9282
0.4113,0.0469,-0.9253
0.4113,0.0469,-0.9253
0.4143,0.0469,-0.9262
0.4133,0.0459,-0.9253
0.4113,0.0489,-0.9253
0.4113,0.0420,-0.9223
0.4123,0.0430,-0.9262
0.3986,0.0489,-0.9243
0.3928,0.0576,-0.9321
0.4172,0.0518,-1.0103
0.4250,0.0596,-0.9223
0.4143,0.0508,-0.9155
0.4025,0.0586,-0.8969
0.4260,0.0557,-0.8999
0.4426,0.0518,-0.9135
0.3937,0.0459,-0.9448
0.3644,0.0508,-0.9086
0.3889,0.0635,-0.9204
0.4084,0.0606,-0.9340
0.3937,0.0537,-0.9272
0.4006,0.0518,-0.9340
0.4094,0.0547,-0.9350
0.4084,0.0567,-0.9380
0.4094,0.0567,-0.9272
0.4094,0.0547,-0.9321
0.4055,0.0528,-0.9282
0.4152,0.0528,-0.9321
0.4113,0.0557,-0.9272
0.4074,0.0528,-0.9262
0.4035,0.0557,-0.9272
0.4064,0.0567,-0.9272
0.4074,0.0557,-0.9272
0.4064,0.0567,-0.9262
0.4064,0.0547,-0.9262
0.4094,0.0537,-0.9262
0.4084,0.0537,-0.9282
0.4064,0.0518,-0.9253
0.4094,0.0547,-0.9272
0.4123,0.0537,-0.9262
0.4123,0.0537,-0.9253
