x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
-0.7328,-0.1612,0.6556
-0.7289,-0.1602,0.6536
-0.7298,-0.1602,0.6536
-0.7289,-0.1593,0.6527
-0.7298,-0.1602,0.6556
-0.7298,-0.1602,0.6536
-0.7298,-0.1593,0.6546
-0.7298,-0.1602,0.6536
-0.7298,-0.1602,0.6546
-0.7289,-0.1593,0.6536
-0.7298,-0.1612,0.6536
-0.7308,-0.1593,0.6536
-0.7298,-0.1602,0.6546
-0.7298,-0.1602,0.6546
-0.7298,-0.1593,0.6566
-0.7318,-0.1602,0.6536
-0.7298,-0.1583,0.6536
-0.7298,-0.1593,0.6527
-0.7289,-0.1602,0.6536
-0.7298,-0.1602,0.6536
-0.7289,-0.1602,0.6546
-0.7308,-0.1593,0.6527
-0.7298,-0.1612,0.6546
-0.7308,-0.1602,0.6546
-0.7298,-0.1602,0.6527
-0.7308,-0.1593,0.6536
-0.7298,-0.1602,0.6546
-0.7298,-0.1602,0.6527
-0.7308,-0.1602,0.6546
-0.7298,-0.1602,0.6527
-0.7298,-0.1593,0.6527
-0.7298,-0.1612,0.6517
-0.7269,-0.1602,0.6527
-0.7298,-0.1593,0.6527
-0.7298,-0.1593,0.6556
-0.7308,-0.1573,0.6527
-0.7298,-0.1593,0.6546
-0.7289,-0.1622,0.6566
-0.7289,-0.1622,0.6527
-0.7298,-0.1593,0.6556
-0.7308,-0.1593,0.6536
-0.7289,-0.1602,0.6546
-0.7289,-0.1593,0.6536
-0.7289,-0.1583,0.6546
-0.7279,-0.1593,0.6527
-0.7289,-0.1612,0.6536
-0.7298,-0.1583,0.6546
-0.7308,-0.1593,0.6566
-0.7298,-0.1602,0.6546
-0.7308,-0.1622,0.6546
-0.7289,-0.1612,0.6517
-0.7289,-0.1602,0.6546
-0.7279,-0.1573,0.6527
-0.7289,-0.1602,0.6527
-0.7289,-0.1602,0.6566
-0.7298,-0.1602,0.6566
-0.7308,-0.1593,0.6546
-0.7298,-0.1593,0.6536
-0.7308,-0.1583,0.6546
-0.7289,-0.1593,0.6556
-0.7289,-0.1593,0.6536
-0.7298,-0.1602,0.6556
-0.7289,-0.1593,0.6546
-0.7289,-0.1583,0.6546
-0.7289,-0.1593,0.6527
-0.7298,-0.1602,0.6546
-0.7308,-0.1593,0.6546
-0.7308,-0.1583,0.6536
-0.7298,-0.1602,0.6536
-0.7298,-0.1593,0.6527
-0.7298,-0.1593,0.6527
-0.7298,-0.1593,0.6527
-0.7289,-0.1593,0.6575
-0.7298,-0.1602,0.6556
-0.7298,-0.1593,0.6546
-0.7298,-0.1612,0.6546
-0.7298,-0.1602,0.6536
-0.7298,-0.1602,0.6556
-0.7298,-0.1593,0.6536
-0.7298,-0.1593,0.6546
-0.7298,-0.1612,0.6546
-0.7298,-0.1593,0.6556
-0.7279,-0.1593,0.6527
-0.7298,-0.1602,0.6566
-0.7298,-0.1593,0.6546
-0.7298,-0.1593,0.6546
-0.7298,-0.1602,0.6566
-0.7298,-0.1583,0.6527
-0.7308,-0.1593,0.6556
-0.7298,-0.1593,0.6546
-0.7289,-0.1593,0.6546
-0.7298,-0.1573,0.6527
-0.7279,-0.1573,0.6517
-0.7298,-0.1593,0.6566
-0.7298,-0.1632,0.6546
-0.7289,-0.1612,0.6527
-0.7298,-0.1612,0.6546
-0.7308,-0.1583,0.6536
-0.7318,-0.1583,0.6536
-0.7298,-0.1583,0.6546
-0.7279,-0.1583,0.6536
-0.7289,-0.1602,0.6527
-0.7298,-0.1602,0.6527
-0.7298,-0.1583,0.6556
-0.7308,-0.1593,0.6546
-0.7298,-0.1593,0.6536
-0.7298,-0.1622,0.6556
-0.7298,-0.1602,0.6536
-0.7289,-0.1593,0.6517
-0.7298,-0.1573,0.6546
-0.7289,-0.1593,0.6517
-0.7289,-0.1612,0.6527
-0.7298,-0.1602,0.6556
-0.7298,-0.1593,0.6546
-0.7308,-0.1602,0.6546
-0.7298,-0.1583,0.6556
-0.7289,-0.1583,0.6566
-0.7308,-0.1583,0.6546
-0.7298,-0.1593,0.6556
-0.7289,-0.1602,0.6536
-0.7298,-0.1602,0.6536
-0.7298,-0.1602,0.6546
-0.7289,-0.1573,0.6546
-0.7298,-0.1602,0.6546
-0.7289,-0.1593,0.6536
-0.7279,-0.1593,0.6556
-0.7298,-0.1593,0.6536
-0.7298,-0.1602,0.6536
-0.7298,-0.1583,0.6536
-0.7289,-0.1602,0.6546
-0.7298,-0.1593,0.6546
-0.7298,-0.1593,0.6546
-0.7298,-0.1602,0.6546
-0.7298,-0.1602,0.6556
-0.7298,-0.1593,0.6527
-0.7298,-0.1593,0.6546
-0.7289,-0.1573,0.6546
-0.7289,-0.1602,0.6527
-0.7298,-0.1593,0.6536
-0.7298,-0.1612,0.6536
-0.7308,-0.1593,0.6546
-0.7298,-0.1593,0.6527
-0.7298,-0.1583,0.6546
