x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.4113,-0.6341,-0.6810
0.4113,-0.6321,-0.6781
0.4123,-0.6302,-0.6810
0.4133,-0.6321,-0.6781
0.4143,-0.6331,-0.6761
0.4211,-0.6312,-0.6810
0.4172,-0.6282,-0.6820
0.4152,-0.6292,-0.6820
0.4143,-0.6321,-0.6781
0.4133,-0.6292,-0.6830
0.4123,-0.6312,-0.6820
0.4113,-0.6273,-0.6800
0.4074,-0.6282,-0.6800
0.4113,-0.6292,-0.6800
0.4123,-0.6292,-0.6800
0.4143,-0.6282,-0.6810
0.4143,-0.6282,-0.6839
0.4133,-0.6273,-0.6781
0.4182,-0.6302,-0.6781
0.4162,-0.6273,-0.6839
0.4162,-0.6302,-0.6849
0.4143,-0.6302,-0.6800
0.4191,-0.6292,-0.6761
0.4182,-0.6273,-0.6790
0.4191,-0.6263,-0.6839
0.4162,-0.6263,-0.6820
0.4152,-0.6263,-0.6810
0.4113,-0.6253,-0.6810
0.4143,-0.6263,-0.6820
0.4143,-0.6253,-0.6839
0.4113,-0.6263,-0.6790
0.4182,-0.6253,-0.6810
0.4152,-0.6243,-0.6820
0.4231,-0.6282,-0.6849
0.4240,-0.6263,-0.6830
0.4231,-0.6253,-0.6800
0.4221,-0.6243,-0.6771
0.4231,-0.6253,-0.6790
0.4201,-0.6282,-0.6790
0.4182,-0.6282,-0.6830
0.4172,-0.6243,-0.6839
0.4152,-0.6234,-0.6810
0.4123,-0.6243,-0.6790
0.4113,-0.6234,-0.6820
0.4172,-0.6273,-0.6830
0.4172,-0.6263,-0.6810
0.4201,-0.6243,-0.6820
0.4191,-0.6234,-0.6830
0.4250,-0.6243,-0.6810
0.4299,-0.6263,-0.6810
0.4260,-0.6243,-0.6820
0.4231,-0.6243,-0.6820
0.4221,-0.6263,-0.6820
0.4172,-0.6263,-0.6820
0.4201,-0.6273,-0.6790
0.4201,-0.6253,-0.6800
0.4133,-0.6224,-0.6839
0.4143,-0.6224,-0.6849
0.4172,-0.6253,-0.6790
0.4260,-0.6263,-0.6800
0.4211,-0.6214,-0.6859
0.4182,-0.6243,-0.6790
0.4201,-0.6224,-0.6820
0.4231,-0.6234,-0.6859
0.4240,-0.6292,-0.6849
0.4231,-0.6263,-0.6800
0.4270,-0.6243,-0.6790
0.4240,-0.6234,-0.6800
0.4231,-0.6263,-0.6810
0.4211,-0.6273,-0.6820
0.4201,-0.6263,-0.6820
0.4143,-0.6273,-0.6771
0.4104,-0.6263,-0.6800
0.4123,-0.6263,-0.6839
0.4123,-0.6224,-0.6820
0.4152,-0.6253,-0.6839
0.4152,-0.6263,-0.6830
0.4221,-0.6273,-0.6830
0.4201,-0.6292,-0.6810
0.4250,-0.6263,-0.6820
0.4270,-0.6253,-0.6820
0.4270,-0.6253,-0.6800
0.4182,-0.6312,-0.6781
0.4074,-0.6273,-0.6927
0.4260,-0.6331,-0.6702
0.3986,-0.6234,-0.6781
0.4162,-0.6312,-0.6810
0.4074,-0.6234,-0.6742
0.4123,-0.6321,-0.6849
0.4182,-0.6273,-0.6820
0.4133,-0.6273,-0.6878
0.4221,-0.6292,-0.6878
0.4152,-0.6273,-0.6869
0.4104,-0.6292,-0.6781
0.4104,-0.6292,-0.6761
0.4104,-0.6312,-0.6771
0.4143,-0.6312,-0.6790
0.4152,-0.6331,-0.6771
0.4133,-0.6321,-0.6761
0.4113,-0.6302,-0.6820
0.4152,-0.6282,-0.6839
0.4133,-0.6312,-0.6810
0.4123,-0.6321,-0.6830
0.4104,-0.6292,-0.6810
0.4123,-0.6273,-0.6849
0.4025,-0.6282,-0.6800
0.4035,-0.6341,-0.6722
0.4094,-0.6331,-0.6800
0.4113,-0.6331,-0.6859
0.4113,-0.6341,-0.6830
0.4094,-0.6341,-0.6751
0.4104,-0.6321,-0.6771
0.4162,-0.6312,-0.6790
0.4133,-0.6302,-0.6839
0.4084,-0.6312,-0.6830
0.4064,-0.6321,-0.6790
0.4045,-0.6321,-0.6800
0.4045,-0.6331,-0.6800
0.4064,-0.6302,-0.6810
0.4074,-0.6321,-0.6790
0.4074,-0.6302,-0.6781
0.4084,-0.6321,-0.6830
0.4123,-0.6341,-0.6820
0.4152,-0.6331,-0.6781
0.4162,-0.6302,-0.6800
0.4143,-0.6312,-0.6800
0.4143,-0.6321,-0.6820
0.4123,-0.6331,-0.6810
0.4113,-0.6312,-0.6810
0.4035,-0.6302,-0.6800
0.4035,-0.6312,-0.6781
0.4045,-0.6312,-0.6810
0.4064,-0.6302,-0.6830
0.4055,-0.6302,-0.6820
0.4094,-0.6292,-0.6781
0.4162,-0.6302,-0.6790
0.4211,-0.6302,-0.6810
0.4201,-0.6321,-0.6830
0.4191,-0.6341,-0.6800
0.4162,-0.6302,-0.6790
0.4143,-0.6282,-0.6810
0.4143,-0.6302,-0.6810
0.4104,-0.6302,-0.6830
