x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.3928,-0.6605,-0.6644
0.3879,-0.6634,-0.6644
0.3908,-0.6556,-0.6732
0.3918,-0.6575,-0.6732
0.3859,-0.6615,-0.6712
0.3859,-0.6575,-0.6693
0.3801,-0.6566,-0.6654
0.3918,-0.6595,-0.6693
0.3898,-0.6575,-0.6771
0.3791,-0.6556,-0.6663
0.3762,-0.6615,-0.6673
0.3830,-0.6556,-0.6751
0.3859,-0.6556,-0.6790
0.3850,-0.6605,-0.6771
0.3859,-0.6615,-0.6663
0.3830,-0.6605,-0.6663
0.3937,-0.6566,-0.6722
0.3957,-0.6546,-0.6712
0.3869,-0.6585,-0.6702
0.3879,-0.6595,-0.6712
0.3859,-0.6566,-0.6732
0.3840,-0.6556,-0.6732
0.3781,-0.6556,-0.6761
0.3771,-0.6566,-0.6732
0.3762,-0.6546,-0.6751
0.3762,-0.6556,-0.6771
0.3820,-0.6546,-0.6810
0.3850,-0.6566,-0.6781
0.3898,-0.6615,-0.6722
0.3840,-0.6575,-0.6683
0.3908,-0.6546,-0.6722
0.3898,-0.6566,-0.6702
0.3879,-0.6556,-0.6722
0.3830,-0.6556,-0.6693
0.3869,-0.6575,-0.6742
0.3801,-0.6566,-0.6732
0.3840,-0.6566,-0.6742
0.3801,-0.6546,-0.6771
0.3859,-0.6556,-0.6742
0.3830,-0.6556,-0.6722
0.3850,-0.6536,-0.6771
0.3869,-0.6575,-0.6722
0.3889,-0.6566,-0.6732
0.3850,-0.6546,-0.6702
0.3879,-0.6575,-0.6732
0.3908,-0.6546,-0.6751
0.3889,-0.6566,-0.6732
0.3898,-0.6566,-0.6693
0.3869,-0.6546,-0.6702
0.3840,-0.6527,-0.6761
0.3850,-0.6575,-0.6732
0.3879,-0.6566,-0.6712
0.3908,-0.6566,-0.6771
0.3820,-0.6517,-0.6693
0.3791,-0.6536,-0.6663
0.3850,-0.6556,-0.6732
0.3908,-0.6536,-0.6800
0.3869,-0.6556,-0.6781
0.3869,-0.6556,-0.6761
0.3859,-0.6527,-0.6693
0.3889,-0.6546,-0.6654
0.3947,-0.6575,-0.6693
0.3898,-0.6546,-0.6732
0.3908,-0.6536,-0.6751
0.3918,-0.6546,-0.6702
0.3859,-0.6546,-0.6722
0.3908,-0.6546,-0.6702
0.3859,-0.6546,-0.6732
0.3820,-0.6536,-0.6732
0.3859,-0.6536,-0.6712
0.3918,-0.6575,-0.6732
0.3967,-0.6556,-0.6781
0.3908,-0.6536,-0.6742
0.3889,-0.6556,-0.6702
0.3937,-0.6556,-0.6644
0.3889,-0.6566,-0.6683
0.3879,-0.6575,-0.6722
0.3898,-0.6546,-0.6732
0.3850,-0.6556,-0.6712
0.3859,-0.6556,-0.6751
0.3840,-0.6575,-0.6702
0.3850,-0.6575,-0.6712
0.3859,-0.6566,-0.6742
0.3850,-0.6546,-0.6702
0.3869,-0.6546,-0.6732
0.3898,-0.6556,-0.6712
0.3898,-0.6575,-0.6712
0.3889,-0.6566,-0.6722
0.3879,-0.6556,-0.6712
0.3859,-0.6566,-0.6702
0.3869,-0.6566,-0.6722
0.3830,-0.6566,-0.6712
0.3830,-0.6566,-0.6732
0.3850,-0.6585,-0.6732
0.3859,-0.6585,-0.6732
0.3850,-0.6595,-0.6712
0.3850,-0.6595,-0.6712
0.3859,-0.6566,-0.6712
0.3850,-0.6585,-0.6722
0.3869,-0.6595,-0.6693
0.3830,-0.6556,-0.6683
0.3859,-0.6566,-0.6751
0.3810,-0.6546,-0.6663
0.3791,-0.6615,-0.6654
0.3850,-0.6595,-0.6742
0.3879,-0.6566,-0.6830
0.3801,-0.6595,-0.6761
0.3801,-0.6595,-0.6702
0.3859,-0.6605,-0.6663
0.3859,-0.6605,-0.6673
0.3859,-0.6585,-0.6751
0.3830,-0.6566,-0.6771
0.3820,-0.6605,-0.6722
0.3810,-0.6556,-0.6673
0.3820,-0.6595,-0.6683
0.3791,-0.6605,-0.6732
0.3762,-0.6585,-0.6712
0.3820,-0.6595,-0.6712
0.3840,-0.6595,-0.6683
0.3869,-0.6595,-0.6722
0.3889,-0.6634,-0.6732
0.3859,-0.6605,-0.6722
0.3810,-0.6585,-0.6654
0.3801,-0.6595,-0.6683
0.3801,-0.6595,-0.6722
0.3781,-0.6605,-0.6732
0.3801,-0.6595,-0.6702
0.3781,-0.6575,-0.6722
0.3791,-0.6605,-0.6693
0.3771,-0.6605,-0.6693
0.3820,-0.6605,-0.6702
0.3801,-0.6605,-0.6712
0.3840,-0.6605,-0.6702
0.3859,-0.6615,-0.6702
0.3850,-0.6595,-0.6683
0.3859,-0.6575,-0.6722
0.3859,-0.6615,-0.6702
0.3830,-0.6605,-0.6693
0.3830,-0.6595,-0.6683
0.3810,-0.6585,-0.6702
0.3820,-0.6595,-0.6742
0.3810,-0.6624,-0.6732
0.3830,-0.6605,-0.6712
