x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.1309,0.9204,0.1153
0.2638,0.8969,0.0743
0.3762,0.8539,0.0997
0.2863,0.8725,0.1212
0.2286,0.8823,0.1475
0.2032,0.8696,0.1260
0.1485,0.8627,0.1358
0.2218,0.9057,0.1768
0.3127,0.9262,0.1534
0.3156,0.9516,0.1329
0.3439,1.0093,0.1632
0.3302,1.0249,0.1827
0.3429,1.0230,0.1553
0.3693,1.0220,0.2022
0.3830,1.0132,0.1876
0.3781,0.9419,0.1954
0.3879,0.8705,0.1632
0.4260,0.8207,0.1045
0.3713,0.8842,0.1309
0.4612,1.0699,0.1514
0.4778,1.0826,0.2237
0.4113,1.0357,0.2970
0.3429,1.0288,0.3459
0.2726,1.0191,0.2003
0.2833,0.9487,0.1964
0.3224,0.8901,0.3459
0.0137,1.0777,-0.2560
-0.0655,1.1383,0.3713
0.8598,0.5979,0.2833
0.4651,0.7719,0.4787
0.0733,0.7953,0.7416
0.1358,0.7357,0.7289
0.1573,0.7592,0.6673
-0.0606,0.8559,0.5696
-0.0137,0.8930,0.5061
0.2990,0.8657,0.4934
0.4338,0.8490,0.4641
0.3967,0.8705,0.4016
0.3918,0.8764,0.3889
0.3361,0.9047,0.3752
0.3097,0.9282,0.3508
0.3341,0.9047,0.3195
0.3967,0.8657,0.2990
0.4133,0.8344,0.2443
0.4338,0.8432,0.2052
0.4436,0.8324,0.1954
0.4426,0.8266,0.2120
0.4719,0.8315,0.2345
0.5266,0.8422,0.2198
0.5804,0.8950,0.1876
0.5638,0.8725,0.1593
0.5628,0.8129,0.1847
0.5491,0.7533,0.1964
0.6038,0.7396,0.2110
0.5794,0.7377,0.1964
0.6908,0.7865,0.1241
0.6859,0.8207,0.1397
0.6947,0.8754,0.0889
0.5862,0.9438,0.0782
0.5501,0.9448,0.0889
0.2912,0.8500,0.1065
0.1905,0.7963,0.0205
0.3068,0.7787,-0.0225
0.4016,0.7328,0.0078
0.4485,0.7279,0.0576
0.4836,0.7504,0.0440
0.5520,0.7885,-0.0322
0.6448,0.8510,0.0430
0.5110,0.8481,0.0967
0.5882,0.8530,0.1153
0.8149,0.8608,0.0557
0.7074,0.8823,0.0879
0.6527,0.8911,0.1104
0.7035,0.9526,0.0948
0.7074,0.9253,0.0479
0.5647,0.8823,0.0694
0.5413,0.8295,0.1378
0.7386,0.7787,0.0352
0.5452,0.7680,-0.0459
0.4436,0.7513,-0.0420
0.5442,0.7611,0.0596
0.5540,0.7582,0.0205
0.4387,0.7855,0.0684
0.4827,0.7523,0.1573
0.4846,0.7377,0.2003
0.5305,0.7406,0.2491
0.4670,0.7904,0.2531
0.4582,0.8784,0.2384
0.5217,0.8745,0.2286
0.5051,0.8530,0.2618
0.4885,0.8490,0.3058
0.5608,0.8930,0.2325
0.5296,0.9399,0.1387
0.4846,0.9448,0.0948
0.4739,0.9243,0.0850
0.4631,0.8999,0.1085
0.4758,0.9008,0.1290
0.4729,0.9165,0.0870
0.4377,0.9311,0.0391
0.4113,0.9311,0.0107
0.3889,0.9311,-0.0029
0.3957,0.9399,0.0059
0.4338,0.9448,-0.0293
0.4319,0.9477,-0.0733
0.4299,0.9780,-0.0313
0.3937,1.0757,-0.1720
0.0449,0.9301,-0.7494
0.6038,0.9946,-0.8461
0.9526,0.8901,-0.5110
0.5852,0.7807,-0.1983
0.5296,0.8305,-0.0313
0.5833,0.8881,0.0293
0.4915,0.9585,0.1251
0.4367,1.0269,0.2062
0.3723,1.0660,0.2872
0.3400,1.0699,0.3000
0.3547,1.0953,0.2736
0.3801,1.0620,0.2316
0.3928,1.0083,0.1974
0.3840,0.9702,0.1729
0.3898,0.9468,0.1514
0.4289,0.9165,0.1143
0.4621,0.8539,0.1417
0.4446,0.8901,0.1866
0.3996,0.8823,0.2491
0.3937,0.8197,0.2912
0.3752,0.8149,0.3029
0.3185,0.8119,0.3146
0.2853,0.7992,0.3263
0.2716,0.8139,0.3429
0.2765,0.8471,0.3498
0.2872,0.8979,0.3429
0.2892,0.9477,0.3459
0.2726,1.0034,0.3664
0.2824,0.9624,0.3400
0.2872,0.9888,0.3136
0.2511,1.0298,0.2960
0.2286,0.9956,0.2785
0.2277,0.9809,0.2638
0.2277,1.0366,0.2540
0.2374,1.0601,0.2208
0.2433,1.0249,0.1964
0.2413,1.0151,0.1876
0.2531,0.9897,0.1505
0.2540,1.0161,0.1231
0.2482,1.0181,0.0948
0.2335,1.0112,0.0957
0.2413,1.0064,0.0821
0.2560,1.0054,0.0332
0.2755,1.0034,-0.0234
0.2824,1.0210,-0.0664
0.2755,1.0093,-0.0723
0.2716,0.9858,-0.0635
0.2833,1.0181,-0.0821
0.2794,0.9800,-0.0997
0.2814,0.9292,-0.1085
0.2853,0.9653,-0.1124
0.2843,0.9643,-0.0987
0.3048,0.9272,-0.0791
0.3175,0.8842,-0.0508
