x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
-0.1065,0.1348,-1.0181
-0.1085,0.1339,-1.0151
-0.1075,0.1339,-1.0122
-0.1075,0.1329,-1.0132
-0.1065,0.1309,-1.0142
-0.1055,0.1319,-1.0132
-0.1114,0.1329,-1.0132
-0.1104,0.1339,-1.0122
-0.1104,0.1319,-1.0083
-0.1094,0.1299,-1.0112
-0.1114,0.1299,-1.0103
-0.1094,0.1309,-1.0112
-0.1085,0.1329,-1.0122
-0.1085,0.1358,-1.0132
-0.1085,0.1358,-1.0142
-0.1085,0.1339,-1.0151
-0.1094,0.1329,-1.0112
-0.1085,0.1339,-1.0112
-0.1114,0.1339,-1.0122
-0.1114,0.1339,-1.0112
-0.1124,0.1339,-1.0132
-0.1124,0.1339,-1.0132
-0.1085,0.1339,-1.0112
-0.1104,0.1348,-1.0122
-0.1114,0.1348,-1.0142
-0.1114,0.1348,-1.0122
-0.1114,0.1339,-1.0093
-0.1104,0.1358,-1.0142
-0.1065,0.1339,-1.0122
-0.1133,0.1348,-1.0112
-0.1133,0.1339,-1.0122
-0.1114,0.1387,-1.0112
-0.1124,0.1378,-1.0132
-0.1133,0.1358,-1.0093
-0.1114,0.1358,-1.0132
-0.1055,0.1348,-1.0132
-0.1094,0.1397,-1.0132
-0.1153,0.1387,-1.0112
-0.1182,0.1378,-1.0103
-0.1133,0.1339,-1.0083
-0.1133,0.1329,-1.0093
-0.1143,0.1358,-1.0112
-0.1133,0.1358,-1.0103
-0.1124,0.1358,-1.0093
-0.1124,0.1387,-1.0142
-0.1094,0.1387,-1.0142
-0.1133,0.1378,-1.0112
-0.1133,0.1378,-1.0103
-0.1133,0.1358,-1.0103
-0.1133,0.1368,-1.0142
-0.1153,0.1387,-1.0142
-0.1143,0.1378,-1.0122
-0.1153,0.1348,-1.0093
-0.1163,0.1348,-1.0093
-0.1172,0.1358,-1.0083
-0.1153,0.1368,-1.0103
-0.1153,0.1378,-1.0093
-0.1133,0.1387,-1.0112
-0.1143,0.1397,-1.0122
-0.1133,0.1387,-1.0112
-0.1153,0.1378,-1.0093
-0.1143,0.1417,-1.0083
-0.1163,0.1397,-1.0083
-0.1192,0.1397,-1.0093
-0.1172,0.1387,-1.0073
-0.1143,0.1397,-1.0083
-0.1163,0.1417,-1.0103
-0.1182,0.1407,-1.0093
-0.1163,0.1426,-1.0083
-0.1124,0.1407,-1.0093
-0.1124,0.1417,-1.0103
-0.1133,0.1407,-1.0073
-0.1192,0.1397,-1.0073
-0.1153,0.1407,-1.0103
-0.1133,0.1417,-1.0083
-0.1114,0.1397,-1.0093
-0.1163,0.1368,-1.0083
-0.1163,0.1358,-1.0151
-0.1075,0.1358,-1.0171
-0.1065,0.1368,-1.0151
-0.1133,0.1378,-1.0112
-0.1153,0.1348,-1.0112
-0.1124,0.1329,-1.0112
-0.1094,0.1319,-1.0132
-0.1094,0.1309,-1.0122
-0.1094,0.1309,-1.0132
-0.1094,0.1309,-1.0112
-0.1094,0.1329,-1.0132
-0.1094,0.1329,-1.0142
-0.1085,0.1348,-1.0132
-0.1133,0.1319,-1.0112
-0.1075,0.1339,-1.0132
-0.1055,0.1329,-1.0132
-0.1055,0.1348,-1.0171
-0.1104,0.1348,-1.0142
-0.1104,0.1348,-1.0112
-0.1104,0.1329,-1.0122
-0.1094,0.1319,-1.0112
-0.1094,0.1319,-1.0112
-0.1094,0.1329,-1.0122
-0.1085,0.1339,-1.0122
-0.1065,0.1329,-1.0122
-0.1065,0.1339,-1.0151
-0.1075,0.1339,-1.0132
-0.1075,0.1319,-1.0122
-0.1075,0.1299,-1.0122
-0.1085,0.1309,-1.0132
-0.1085,0.1309,-1.0132
-0.1104,0.1299,-1.0132
-0.1075,0.1299,-1.0151
-0.1065,0.1309,-1.0132
-0.1094,0.1329,-1.0122
-0.1094,0.1319,-1.0122
-0.1085,0.1299,-1.0122
-0.1026,0.1329,-1.0132
-0.1055,0.1329,-1.0132
-0.1114,0.1319,-1.0112
-0.1104,0.1329,-1.0122
-0.1085,0.1339,-1.0122
-0.1094,0.1309,-1.0073
-0.1094,0.1299,-1.0132
-0.1055,0.1270,-1.0171
-0.0997,0.1339,-1.0161
-0.1094,0.1378,-1.0122
-0.1133,0.1339,-1.0122
-0.1104,0.1309,-1.0093
-0.1094,0.1280,-1.0122
-0.1085,0.1270,-1.0103
-0.1085,0.1280,-1.0122
-0.1094,0.1280,-1.0122
-0.1055,0.1299,-1.0103
-0.1045,0.1339,-1.0151
-0.1085,0.1348,-1.0142
-0.1055,0.1329,-1.0132
-0.1085,0.1309,-1.0142
-0.1055,0.1319,-1.0142
-0.1065,0.1319,-1.0132
-0.1104,0.1329,-1.0122
-0.1114,0.1319,-1.0112
-0.1094,0.1329,-1.0112
-0.1094,0.1290,-1.0112
-0.1094,0.1280,-1.0122
-0.1085,0.1309,-1.0122
