x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0889,-0.6507,-0.7934
0.0899,-0.6488,-0.7894
0.0889,-0.6507,-0.7943
0.0860,-0.6517,-0.7924
0.0879,-0.6507,-0.7934
0.0850,-0.6468,-0.7914
0.0850,-0.6478,-0.7934
0.0889,-0.6517,-0.7914
0.0928,-0.6527,-0.7934
0.0948,-0.6507,-0.7914
0.0899,-0.6488,-0.7914
0.0840,-0.6488,-0.7934
0.0801,-0.6488,-0.7943
0.0821,-0.6497,-0.7934
0.0830,-0.6507,-0.7894
0.0870,-0.6507,-0.7894
0.0889,-0.6507,-0.7904
0.0918,-0.6507,-0.7934
0.0928,-0.6507,-0.7894
0.0909,-0.6497,-0.7943
0.0870,-0.6497,-0.7914
0.0830,-0.6488,-0.7924
0.0840,-0.6497,-0.7934
0.0879,-0.6507,-0.7953
0.0899,-0.6488,-0.7924
0.0909,-0.6497,-0.7894
0.0899,-0.6497,-0.7914
0.0860,-0.6497,-0.7943
0.0870,-0.6497,-0.7934
0.0860,-0.6497,-0.7924
0.0860,-0.6507,-0.7924
0.0870,-0.6517,-0.7914
0.0889,-0.6507,-0.7934
0.0909,-0.6507,-0.7904
0.0918,-0.6507,-0.7924
0.0889,-0.6507,-0.7924
0.0879,-0.6507,-0.7924
0.0860,-0.6497,-0.7914
0.0860,-0.6497,-0.7934
0.0860,-0.6507,-0.7914
0.0850,-0.6497,-0.7924
0.0870,-0.6507,-0.7914
0.0870,-0.6517,-0.7924
0.0860,-0.6507,-0.7914
0.0870,-0.6507,-0.7914
0.0889,-0.6507,-0.7914
0.0879,-0.6507,-0.7924
0.0870,-0.6507,-0.7924
0.0860,-0.6507,-0.7904
0.0870,-0.6488,-0.7914
0.0850,-0.6488,-0.7924
0.0860,-0.6527,-0.7943
0.0870,-0.6517,-0.7914
0.0870,-0.6497,-0.7924
0.0870,-0.6497,-0.7914
0.0860,-0.6507,-0.7934
0.0850,-0.6507,-0.7904
0.0860,-0.6517,-0.7904
0.0870,-0.6497,-0.7904
0.0850,-0.6517,-0.7894
0.0840,-0.6527,-0.7934
0.0860,-0.6497,-0.7924
0.0860,-0.6507,-0.7904
0.0850,-0.6517,-0.7904
0.0870,-0.6536,-0.7914
0.0899,-0.6536,-0.7904
0.0879,-0.6536,-0.7894
0.0850,-0.6507,-0.7894
0.0830,-0.6507,-0.7914
0.0821,-0.6497,-0.7943
0.0821,-0.6517,-0.7924
0.0860,-0.6507,-0.7904
0.0870,-0.6507,-0.7894
0.0889,-0.6507,-0.7885
0.0889,-0.6527,-0.7924
0.0870,-0.6517,-0.7904
0.0879,-0.6517,-0.7924
0.0850,-0.6527,-0.7924
0.0821,-0.6507,-0.7934
0.0821,-0.6517,-0.7914
0.0840,-0.6517,-0.7894
0.0870,-0.6507,-0.7894
0.0879,-0.6497,-0.7904
0.0870,-0.6517,-0.7904
0.0840,-0.6527,-0.7904
0.0840,-0.6507,-0.7904
0.0840,-0.6517,-0.7914
0.0840,-0.6507,-0.7904
0.0840,-0.6527,-0.7904
0.0850,-0.6507,-0.7914
0.0860,-0.6527,-0.7914
0.0870,-0.6517,-0.7904
0.0850,-0.6527,-0.7914
0.0840,-0.6517,-0.7904
0.0860,-0.6507,-0.7924
0.0830,-0.6527,-0.7914
0.0850,-0.6536,-0.7914
0.0840,-0.6527,-0.7904
0.0840,-0.6517,-0.7914
0.0821,-0.6517,-0.7904
0.0830,-0.6527,-0.7904
0.0830,-0.6536,-0.7894
0.0840,-0.6527,-0.7914
0.0830,-0.6507,-0.7885
0.0811,-0.6517,-0.7894
0.0821,-0.6536,-0.7914
0.0840,-0.6536,-0.7914
0.0850,-0.6527,-0.7894
0.0850,-0.6527,-0.7904
0.0850,-0.6536,-0.7904
0.0830,-0.6507,-0.7885
0.0821,-0.6527,-0.7904
0.0840,-0.6507,-0.7894
0.0821,-0.6517,-0.7865
0.0801,-0.6517,-0.7914
0.0830,-0.6527,-0.7924
0.0850,-0.6507,-0.7914
0.0879,-0.6517,-0.7914
0.0870,-0.6517,-0.7924
0.0870,-0.6536,-0.7904
0.0879,-0.6556,-0.7914
0.0879,-0.6527,-0.7894
0.0850,-0.6507,-0.7894
0.0811,-0.6507,-0.7924
0.0811,-0.6507,-0.7924
0.0830,-0.6507,-0.7914
0.0840,-0.6517,-0.7894
0.0860,-0.6497,-0.7865
0.0879,-0.6507,-0.7894
0.0899,-0.6527,-0.7924
0.0889,-0.6527,-0.7894
0.0889,-0.6517,-0.7934
0.0889,-0.6517,-0.7914
0.0821,-0.6497,-0.7904
0.0840,-0.6517,-0.7904
0.0860,-0.6517,-0.7914
0.0899,-0.6517,-0.7924
0.0889,-0.6507,-0.7924
0.0889,-0.6507,-0.7914
0.0879,-0.6507,-0.7894
0.0860,-0.6507,-0.7904
0.0870,-0.6507,-0.7904
0.0860,-0.6507,-0.7894
