x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.9819,0.1983,-0.0049
0.9809,0.1964,-0.0049
0.9800,0.1964,-0.0039
0.9809,0.1954,-0.0039
0.9829,0.1974,-0.0049
0.9829,0.1974,-0.0049
0.9829,0.1974,-0.0068
0.9809,0.1974,-0.0078
0.9800,0.1964,-0.0029
0.9800,0.1944,-0.0059
0.9809,0.1954,-0.0049
0.9829,0.2003,-0.0078
0.9829,0.1964,-0.0020
0.9839,0.1964,-0.0039
0.9868,0.1954,-0.0010
0.9819,0.1954,-0.0039
0.9790,0.1964,-0.0068
0.9800,0.1974,-0.0068
0.9829,0.1983,-0.0068
0.9829,0.1964,-0.0059
0.9819,0.1944,-0.0039
0.9800,0.1954,-0.0059
0.9809,0.1983,-0.0049
0.9839,0.1974,-0.0049
0.9839,0.1974,-0.0049
0.9819,0.1954,-0.0039
0.9800,0.1944,-0.0049
0.9800,0.1954,-0.0078
0.9790,0.1964,-0.0049
0.9829,0.1974,-0.0039
0.9849,0.1954,-0.0029
0.9819,0.1974,-0.0059
0.9809,0.1964,-0.0059
0.9819,0.1983,-0.0059
0.9819,0.1974,-0.0029
0.9819,0.1954,-0.0039
0.9800,0.1964,-0.0049
0.9809,0.1964,-0.0049
0.9809,0.1974,-0.0039
0.9800,0.1983,-0.0039
0.9819,0.1974,-0.0039
0.9809,0.1954,-0.0049
0.9819,0.1983,-0.0039
0.9819,0.1964,-0.0039
0.9819,0.1964,-0.0029
0.9819,0.1974,-0.0049
0.9819,0.1974,-0.0068
0.9800,0.1964,-0.0078
0.9809,0.1964,-0.0049
0.9819,0.1964,-0.0059
0.9809,0.1974,-0.0049
0.9819,0.1964,-0.0059
0.9819,0.1964,-0.0049
0.9819,0.1964,-0.0059
0.9800,0.1964,-0.0049
0.9819,0.1964,-0.0059
0.9819,0.1974,-0.0039
0.9819,0.1964,-0.0029
0.9809,0.1974,-0.0049
0.9819,0.1974,-0.0049
0.9829,0.1974,-0.0029
0.9809,0.1954,-0.0029
0.9819,0.1983,-0.0039
0.9819,0.1964,-0.0049
0.9809,0.1964,-0.0029
0.9819,0.1944,-0.0029
0.9800,0.1964,-0.0039
0.9809,0.1974,-0.0039
0.9819,0.1974,-0.0049
0.9809,0.1993,-0.0049
0.9790,0.1974,-0.0039
0.9819,0.1964,-0.0059
0.9809,0.1954,-0.0020
0.9809,0.1974,-0.0049
0.9839,0.1983,-0.0059
0.9829,0.1983,-0.0010
0.9849,0.1944,0.0010
0.9849,0.1964,-0.0010
0.9809,0.1983,-0.0020
0.9780,0.1983,-0.0049
0.9819,0.1974,-0.0039
0.9819,0.1974,-0.0020
0.9809,0.1974,-0.0020
0.9800,0.1974,-0.0020
0.9819,0.1974,-0.0029
0.9829,0.1974,-0.0039
0.9858,0.1964,-0.0029
0.9819,0.1964,-0.0020
0.9819,0.1964,0.0000
0.9800,0.1964,-0.0078
0.9800,0.1974,-0.0049
0.9819,0.1964,-0.0020
0.9839,0.1964,0.0000
0.9829,0.1974,-0.0029
0.9809,0.1983,-0.0010
0.9809,0.1983,-0.0020
0.9829,0.1983,-0.0020
0.9819,0.1974,-0.0029
0.9790,0.1954,-0.0029
0.9819,0.1993,-0.0029
0.9819,0.1983,-0.0029
0.9819,0.1983,-0.0029
0.9809,0.1974,-0.0010
0.9800,0.1974,-0.0020
0.9829,0.1964,-0.0020
0.9829,0.1993,-0.0029
0.9829,0.1964,-0.0010
0.9819,0.1983,-0.0029
0.9800,0.1954,-0.0020
0.9809,0.1944,-0.0020
0.9819,0.1974,-0.0039
0.9819,0.1974,-0.0020
0.9809,0.1964,-0.0029
0.9819,0.1974,-0.0039
0.9829,0.1993,-0.0039
0.9809,0.1964,-0.0049
0.9809,0.1993,-0.0010
0.9809,0.1974,-0.0020
0.9809,0.1983,-0.0029
0.9819,0.1993,-0.0029
0.9819,0.1974,-0.0020
0.9800,0.1964,-0.0020
0.9809,0.1964,-0.0010
0.9809,0.1974,-0.0020
0.9809,0.1974,-0.0020
0.9829,0.1964,-0.0020
0.9819,0.1983,-0.0029
0.9809,0.1993,-0.0020
0.9819,0.1983,-0.0029
0.9790,0.1983,-0.0029
0.9819,0.1983,-0.0059
0.9809,0.1964,0.0000
0.9829,0.1993,-0.0020
0.9819,0.1954,-0.0020
0.9829,0.1964,0.0010
0.9849,0.1974,-0.0020
0.9829,0.1993,0.0000
0.9809,0.1993,-0.0039
0.9800,0.1983,-0.0020
0.9819,0.1954,-0.0020
0.9800,0.1983,-0.0010
0.9819,0.1983,-0.0020
0.9809,0.1983,-0.0029
0.9819,0.1974,-0.0020
0.9829,0.1983,-0.0029
0.9829,0.1974,-0.0010
0.9839,0.1954,-0.0020
0.9800,0.1974,-0.0029
0.9770,0.1964,0.0000
0.9800,0.1964,-0.0029
0.9858,0.1974,-0.0020
0.9819,0.1993,-0.0029
