x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.6097,-0.0957,-0.8031
0.6087,-0.0938,-0.8031
0.6106,-0.0928,-0.8041
0.6106,-0.0928,-0.8031
0.6048,-0.0918,-0.8051
0.6048,-0.0948,-0.8041
0.6077,-0.0938,-0.8012
0.6136,-0.0918,-0.8002
0.6058,-0.0938,-0.8031
0.6048,-0.0928,-0.8041
0.6106,-0.0938,-0.8021
0.6097,-0.0967,-0.8031
0.6028,-0.0957,-0.8061
0.6067,-0.0918,-0.8061
0.6116,-0.0918,-0.8041
0.6126,-0.0899,-0.8012
0.6087,-0.0948,-0.8002
0.6058,-0.0967,-0.8002
0.6077,-0.0967,-0.8021
0.6067,-0.0948,-0.8021
0.6087,-0.0938,-0.8041
0.6116,-0.0918,-0.8041
0.6106,-0.0938,-0.8041
0.6067,-0.0938,-0.8031
0.6087,-0.0928,-0.8031
0.6067,-0.0948,-0.8031
0.6067,-0.0938,-0.8041
0.6087,-0.0938,-0.8021
0.6106,-0.0938,-0.8031
0.6077,-0.0918,-0.8021
0.6067,-0.0957,-0.8041
0.6067,-0.0957,-0.8031
0.6106,-0.0948,-0.8031
0.6077,-0.0948,-0.8031
0.6067,-0.0928,-0.8031
0.6087,-0.0957,-0.8041
0.6097,-0.0928,-0.8031
0.6097,-0.0957,-0.8021
0.6077,-0.0948,-0.8031
0.6077,-0.0938,-0.8021
0.6067,-0.0938,-0.8031
0.6087,-0.0948,-0.8021
0.6087,-0.0938,-0.8021
0.6097,-0.0928,-0.8041
0.6077,-0.0918,-0.8031
0.6087,-0.0928,-0.8012
0.6087,-0.0938,-0.8041
0.6087,-0.0948,-0.8012
0.6106,-0.0938,-0.8031
0.6087,-0.0918,-0.8021
0.6048,-0.0948,-0.8051
0.6087,-0.0957,-0.8012
0.6126,-0.0918,-0.8031
0.6077,-0.0938,-0.8021
0.6028,-0.0938,-0.8041
0.6067,-0.0948,-0.8031
0.6116,-0.0957,-0.8031
0.6058,-0.0938,-0.8041
0.6038,-0.0928,-0.8070
0.6106,-0.0899,-0.8051
0.6126,-0.0918,-0.8021
0.6067,-0.0928,-0.8002
0.6087,-0.0977,-0.8031
0.6067,-0.0948,-0.8041
0.6058,-0.0928,-0.8041
0.6067,-0.0928,-0.8041
0.6097,-0.0928,-0.8021
0.6106,-0.0928,-0.8031
0.6077,-0.0918,-0.8031
0.6087,-0.0918,-0.8021
0.6067,-0.0928,-0.8031
0.6077,-0.0938,-0.8021
0.6097,-0.0938,-0.8041
0.6116,-0.0928,-0.8021
0.6087,-0.0928,-0.8031
0.6058,-0.0938,-0.8021
0.6087,-0.0928,-0.8021
0.6077,-0.0948,-0.8031
0.6087,-0.0948,-0.8021
0.6067,-0.0928,-0.8041
0.6067,-0.0948,-0.8021
0.6097,-0.0928,-0.8021
0.6106,-0.0928,-0.8021
0.6087,-0.0928,-0.8031
0.6077,-0.0928,-0.8031
0.6077,-0.0948,-0.8021
0.6077,-0.0948,-0.8031
0.6087,-0.0928,-0.8041
0.6077,-0.0928,-0.8041
0.6097,-0.0938,-0.8031
0.6087,-0.0928,-0.8031
0.6097,-0.0948,-0.8031
0.6087,-0.0948,-0.8031
0.6048,-0.0957,-0.8070
0.6058,-0.0938,-0.8051
0.6116,-0.0938,-0.8021
0.6116,-0.0938,-0.8021
0.6038,-0.0928,-0.8031
0.6067,-0.0938,-0.8031
0.6126,-0.0938,-0.8021
0.6106,-0.0928,-0.8041
0.6038,-0.0948,-0.8031
0.6097,-0.0918,-0.8051
0.6155,-0.0928,-0.8031
0.6097,-0.0918,-0.8002
0.6048,-0.0957,-0.8021
0.6087,-0.0967,-0.8012
0.6087,-0.0967,-0.8021
0.6077,-0.0948,-0.8031
0.6067,-0.0938,-0.8031
0.6106,-0.0928,-0.8041
0.6087,-0.0928,-0.8041
0.6067,-0.0909,-0.8031
0.6077,-0.0938,-0.8031
0.6058,-0.0928,-0.8031
0.6077,-0.0938,-0.8021
0.6106,-0.0938,-0.8021
0.6097,-0.0928,-0.8012
0.6087,-0.0928,-0.8031
0.6077,-0.0928,-0.8031
0.6087,-0.0948,-0.8031
0.6087,-0.0957,-0.8012
0.6067,-0.0957,-0.8041
0.6077,-0.0928,-0.8031
0.6097,-0.0938,-0.8021
0.6097,-0.0928,-0.8031
0.6087,-0.0938,-0.8021
0.6087,-0.0948,-0.8021
0.6077,-0.0928,-0.8041
0.6067,-0.0938,-0.8031
0.6097,-0.0938,-0.8051
0.6077,-0.0928,-0.8051
0.6077,-0.0948,-0.8021
0.6097,-0.0928,-0.8021
0.6087,-0.0928,-0.8031
0.6038,-0.0938,-0.8031
0.6038,-0.0948,-0.8051
0.6116,-0.0938,-0.8021
0.6136,-0.0918,-0.8021
0.6077,-0.0918,-0.8031
0.6038,-0.0938,-0.8031
0.6097,-0.0948,-0.8012
0.6106,-0.0967,-0.8051
