x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
-0.0391,0.6771,-0.7347
-0.0352,0.6790,-0.7347
-0.0381,0.6800,-0.7347
-0.0362,0.6800,-0.7347
-0.0362,0.6810,-0.7338
-0.0371,0.6810,-0.7347
-0.0371,0.6800,-0.7328
-0.0371,0.6810,-0.7328
-0.0381,0.6771,-0.7328
-0.0381,0.6781,-0.7328
-0.0381,0.6781,-0.7338
-0.0381,0.6790,-0.7338
-0.0391,0.6781,-0.7328
-0.0362,0.6800,-0.7328
-0.0362,0.6790,-0.7338
-0.0371,0.6771,-0.7338
-0.0362,0.6800,-0.7338
-0.0371,0.6800,-0.7338
-0.0371,0.6800,-0.7328
-0.0362,0.6790,-0.7328
-0.0371,0.6810,-0.7357
-0.0371,0.6771,-0.7338
-0.0381,0.6800,-0.7347
-0.0381,0.6790,-0.7328
-0.0371,0.6790,-0.7347
-0.0362,0.6790,-0.7328
-0.0381,0.6800,-0.7338
-0.0371,0.6800,-0.7338
-0.0352,0.6771,-0.7338
-0.0352,0.6781,-0.7338
-0.0381,0.6810,-0.7347
-0.0381,0.6810,-0.7347
-0.0391,0.6800,-0.7318
-0.0342,0.6771,-0.7308
-0.0381,0.6781,-0.7308
-0.0381,0.6800,-0.7328
-0.0391,0.6790,-0.7328
-0.0352,0.6800,-0.7328
-0.0362,0.6810,-0.7347
-0.0362,0.6800,-0.7357
-0.0352,0.6790,-0.7347
-0.0381,0.6761,-0.7338
-0.0371,0.6781,-0.7308
-0.0391,0.6790,-0.7338
-0.0381,0.6810,-0.7308
-0.0381,0.6810,-0.7318
-0.0391,0.6771,-0.7328
-0.0371,0.6781,-0.7318
-0.0371,0.6820,-0.7328
-0.0371,0.6800,-0.7328
-0.0381,0.6800,-0.7338
-0.0362,0.6761,-0.7347
-0.0371,0.6781,-0.7328
-0.0342,0.6781,-0.7328
-0.0371,0.6790,-0.7338
-0.0342,0.6790,-0.7338
-0.0362,0.6810,-0.7338
-0.0332,0.6790,-0.7318
-0.0342,0.6830,-0.7328
-0.0342,0.6820,-0.7308
-0.0352,0.6790,-0.7308
-0.0342,0.6781,-0.7318
-0.0342,0.6790,-0.7308
-0.0352,0.6800,-0.7318
-0.0352,0.6810,-0.7318
-0.0342,0.6810,-0.7308
-0.0332,0.6800,-0.7328
-0.0332,0.6790,-0.7318
-0.0332,0.6800,-0.7338
-0.0332,0.6800,-0.7318
-0.0342,0.6800,-0.7318
-0.0322,0.6820,-0.7308
-0.0332,0.6810,-0.7308
-0.0332,0.6810,-0.7298
-0.0313,0.6810,-0.7289
-0.0352,0.6810,-0.7298
-0.0342,0.6800,-0.7298
-0.0322,0.6810,-0.7308
-0.0322,0.6810,-0.7308
-0.0332,0.6820,-0.7308
-0.0332,0.6810,-0.7308
-0.0322,0.6820,-0.7308
-0.0332,0.6820,-0.7318
-0.0313,0.6830,-0.7298
-0.0303,0.6810,-0.7308
-0.0303,0.6810,-0.7289
-0.0332,0.6830,-0.7318
-0.0322,0.6830,-0.7298
-0.0322,0.6820,-0.7298
-0.0313,0.6820,-0.7289
-0.0303,0.6800,-0.7298
-0.0313,0.6839,-0.7298
-0.0322,0.6830,-0.7308
-0.0274,0.6820,-0.7298
-0.0293,0.6849,-0.7308
-0.0283,0.6849,-0.7347
-0.0303,0.6839,-0.7298
-0.0322,0.6820,-0.7298
-0.0322,0.6810,-0.7318
-0.0322,0.6830,-0.7298
-0.0313,0.6839,-0.7289
-0.0313,0.6830,-0.7269
-0.0303,0.6830,-0.7289
-0.0313,0.6830,-0.7289
-0.0303,0.6849,-0.7298
-0.0303,0.6849,-0.7289
-0.0332,0.6830,-0.7279
-0.0303,0.6830,-0.7298
-0.0303,0.6830,-0.7279
-0.0293,0.6839,-0.7289
-0.0303,0.6839,-0.7298
-0.0303,0.6839,-0.7308
-0.0283,0.6849,-0.7298
-0.0283,0.6839,-0.7289
-0.0303,0.6849,-0.7279
-0.0293,0.6859,-0.7279
-0.0293,0.6839,-0.7279
-0.0293,0.6839,-0.7259
-0.0293,0.6830,-0.7269
-0.0293,0.6859,-0.7289
-0.0293,0.6839,-0.7289
-0.0283,0.6839,-0.7269
-0.0283,0.6830,-0.7289
-0.0293,0.6849,-0.7308
-0.0274,0.6839,-0.7318
-0.0283,0.6830,-0.7279
-0.0293,0.6849,-0.7279
-0.0293,0.6849,-0.7289
-0.0283,0.6830,-0.7298
-0.0293,0.6830,-0.7279
-0.0303,0.6839,-0.7279
-0.0293,0.6830,-0.7289
-0.0313,0.6839,-0.7298
-0.0293,0.6830,-0.7298
-0.0274,0.6830,-0.7289
-0.0293,0.6810,-0.7298
-0.0322,0.6820,-0.7308
-0.0313,0.6839,-0.7328
-0.0313,0.6820,-0.7318
-0.0322,0.6810,-0.7308
-0.0293,0.6810,-0.7289
-0.0322,0.6820,-0.7308
-0.0332,0.6830,-0.7289
