x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.3723,-0.6243,-0.7220
0.3820,-0.6165,-0.7298
0.3830,-0.6175,-0.7220
0.3791,-0.6234,-0.7152
0.3723,-0.6263,-0.7064
0.3693,-0.6214,-0.7132
0.3664,-0.6165,-0.7191
0.3596,-0.6146,-0.7240
0.3527,-0.6165,-0.7162
0.3488,-0.6165,-0.7201
0.3488,-0.6175,-0.7259
0.3527,-0.6155,-0.7318
0.3537,-0.6165,-0.7318
0.3566,-0.6204,-0.7220
0.3605,-0.6204,-0.7240
0.3664,-0.6224,-0.7211
0.3732,-0.6282,-0.7181
0.3713,-0.6302,-0.7142
0.3674,-0.6243,-0.7103
0.3644,-0.6224,-0.7103
0.3625,-0.6224,-0.7152
0.3537,-0.6234,-0.7171
0.3478,-0.6234,-0.7191
0.3439,-0.6214,-0.7230
0.3478,-0.6155,-0.7279
0.3478,-0.6155,-0.7308
0.3488,-0.6155,-0.7289
0.3566,-0.6165,-0.7289
0.3556,-0.6194,-0.7289
0.3586,-0.6224,-0.7211
0.3605,-0.6224,-0.7191
0.3664,-0.6224,-0.7152
0.3664,-0.6234,-0.7132
0.3644,-0.6234,-0.7132
0.3635,-0.6253,-0.7181
0.3635,-0.6243,-0.7181
0.3605,-0.6253,-0.7191
0.3576,-0.6204,-0.7240
0.3556,-0.6185,-0.7250
0.3498,-0.6194,-0.7250
0.3508,-0.6165,-0.7211
0.3537,-0.6155,-0.7298
0.3498,-0.6165,-0.7269
0.3508,-0.6214,-0.7132
0.3566,-0.6194,-0.7181
0.3586,-0.6194,-0.7279
0.3635,-0.6214,-0.7279
0.3664,-0.6214,-0.7220
0.3703,-0.6204,-0.7162
0.3732,-0.6194,-0.7162
0.3693,-0.6175,-0.7240
0.3625,-0.6204,-0.7230
0.3605,-0.6194,-0.7220
0.3615,-0.6165,-0.7220
0.3576,-0.6155,-0.7191
0.3508,-0.6155,-0.7250
0.3517,-0.6194,-0.7230
0.3586,-0.6185,-0.7240
0.3586,-0.6155,-0.7269
0.3644,-0.6185,-0.7240
0.3713,-0.6175,-0.7250
0.3732,-0.6165,-0.7240
0.3713,-0.6185,-0.7191
0.3703,-0.6165,-0.7220
0.3723,-0.6165,-0.7211
0.3664,-0.6175,-0.7201
0.3625,-0.6175,-0.7211
0.3635,-0.6175,-0.7211
0.3586,-0.6146,-0.7240
0.3596,-0.6165,-0.7250
0.3586,-0.6126,-0.7250
0.3615,-0.6126,-0.7240
0.3615,-0.6165,-0.7230
0.3664,-0.6165,-0.7230
0.3713,-0.6146,-0.7259
0.3674,-0.6165,-0.7201
0.3674,-0.6175,-0.7162
0.3703,-0.6155,-0.7211
0.3693,-0.6185,-0.7201
0.3664,-0.6175,-0.7230
0.3674,-0.6146,-0.7230
0.3654,-0.6126,-0.7279
0.3625,-0.6165,-0.7191
0.3596,-0.6165,-0.7220
0.3703,-0.6116,-0.7289
0.3674,-0.6106,-0.7318
0.3596,-0.6155,-0.7171
0.3644,-0.6146,-0.7191
0.3654,-0.6126,-0.7289
0.3683,-0.6155,-0.7289
0.3654,-0.6204,-0.7220
0.3703,-0.6165,-0.7171
0.3713,-0.6165,-0.7191
0.3674,-0.6155,-0.7211
0.3683,-0.6165,-0.7279
0.3703,-0.6155,-0.7259
0.3644,-0.6136,-0.7220
0.3635,-0.6146,-0.7211
0.3635,-0.6136,-0.7269
0.3644,-0.6146,-0.7220
0.3635,-0.6155,-0.7230
0.3664,-0.6126,-0.7240
0.3683,-0.6175,-0.7240
0.3713,-0.6175,-0.7259
0.3732,-0.6126,-0.7240
0.3723,-0.6165,-0.7191
0.3703,-0.6155,-0.7220
0.3683,-0.6185,-0.7220
0.3654,-0.6165,-0.7240
0.3654,-0.6175,-0.7220
0.3605,-0.6165,-0.7171
0.3586,-0.6175,-0.7181
0.3586,-0.6136,-0.7201
0.3586,-0.6155,-0.7230
0.3615,-0.6194,-0.7211
0.3635,-0.6165,-0.7250
0.3664,-0.6165,-0.7220
0.3693,-0.6165,-0.7240
0.3683,-0.6185,-0.7181
0.3674,-0.6185,-0.7220
0.3664,-0.6165,-0.7220
0.3693,-0.6165,-0.7230
0.3635,-0.6185,-0.7230
0.3596,-0.6214,-0.7171
0.3625,-0.6175,-0.7211
0.3586,-0.6165,-0.7250
0.3566,-0.6204,-0.7220
0.3586,-0.6194,-0.7191
0.3625,-0.6204,-0.7211
0.3635,-0.6165,-0.7259
0.3586,-0.6194,-0.7191
0.3615,-0.6234,-0.7171
0.3625,-0.6175,-0.7240
0.3654,-0.6175,-0.7279
0.3644,-0.6175,-0.7240
0.3605,-0.6185,-0.7181
0.3625,-0.6204,-0.7181
0.3615,-0.6185,-0.7240
0.3586,-0.6224,-0.7220
0.3547,-0.6224,-0.7162
0.3596,-0.6204,-0.7201
0.3576,-0.6204,-0.7191
0.3596,-0.6224,-0.7220
