x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.3058,-0.0381,-0.9565
0.3048,-0.0440,-1.0015
0.2970,-0.0254,-0.9643
0.3195,-0.0469,-0.9849
0.2765,-0.0264,-0.9888
0.2941,-0.0449,-0.9751
0.2609,-0.0234,-1.0259
0.3312,-0.0186,-1.0054
0.2218,-0.0195,-0.9487
0.2599,-0.0166,-0.9858
0.2706,-0.0264,-0.9595
0.2658,-0.0537,-0.9389
0.2667,-0.0479,-0.9555
0.2833,-0.0303,-0.9917
0.3058,-0.0322,-0.9976
0.3009,-0.0362,-0.9917
0.2648,-0.0234,-0.9976
0.2677,-0.0313,-0.9731
0.2892,-0.0303,-0.9790
0.2941,-0.0420,-0.9868
0.2853,-0.0362,-0.9741
0.2843,-0.0352,-0.9858
0.2863,-0.0313,-0.9839
0.2824,-0.0342,-0.9809
0.2726,-0.0313,-0.9809
0.2931,-0.0342,-0.9790
0.2794,-0.0362,-0.9819
0.2902,-0.0420,-0.9741
0.2921,-0.0430,-0.9849
0.2824,-0.0362,-0.9780
0.2941,-0.0479,-0.9643
0.2853,-0.0381,-0.9858
0.2902,-0.0352,-0.9819
0.2804,-0.0440,-0.9761
0.2863,-0.0332,-0.9849
0.2804,-0.0352,-0.9800
0.2902,-0.0479,-0.9712
0.2843,-0.0391,-0.9780
0.2853,-0.0410,-0.9780
0.2697,-0.0352,-0.9585
0.3000,-0.0469,-0.9995
0.2755,-0.0107,-0.9770
0.3107,-0.0547,-0.9839
0.2775,-0.0381,-0.9751
0.2785,-0.0420,-0.9741
0.2775,-0.0371,-0.9790
0.2589,-0.0420,-0.9741
0.2814,-0.0352,-0.9829
0.2833,-0.0322,-0.9878
0.2872,-0.0371,-0.9770
0.2872,-0.0420,-0.9770
0.2824,-0.0313,-0.9878
0.2667,-0.0322,-0.9829
0.2785,-0.0381,-0.9751
0.2794,-0.0322,-0.9780
0.2794,-0.0391,-0.9849
0.2912,-0.0381,-0.9819
0.2794,-0.0381,-0.9770
0.2765,-0.0381,-0.9761
0.2736,-0.0332,-0.9849
0.2833,-0.0391,-0.9809
0.2765,-0.0371,-0.9790
0.2804,-0.0362,-0.9741
0.2824,-0.0410,-0.9790
0.2882,-0.0322,-0.9888
0.2697,-0.0391,-0.9819
0.2824,-0.0303,-0.9985
0.2882,-0.0283,-0.9985
0.3009,-0.0322,-1.0034
0.2599,-0.0391,-0.9555
0.2833,-0.0567,-0.9858
0.2960,-0.0342,-0.9663
0.3009,-0.0625,-0.9888
0.2687,-0.0283,-0.9858
0.2736,-0.0479,-0.9565
0.2941,-0.0449,-0.9888
0.2785,-0.0332,-0.9595
0.2853,-0.0625,-0.9985
0.2726,-0.0156,-0.9927
0.2697,-0.0557,-0.9643
0.2579,-0.0459,-0.9712
0.2726,-0.0391,-0.9829
0.2902,-0.0391,-0.9907
0.2853,-0.0430,-0.9878
0.2892,-0.0420,-0.9800
0.2843,-0.0518,-0.9722
0.2824,-0.0449,-0.9907
0.2491,-0.0371,-0.9722
0.2677,-0.0420,-0.9858
0.2814,-0.0313,-0.9966
0.2745,-0.0401,-0.9858
0.2755,-0.0449,-0.9751
0.2775,-0.0410,-0.9946
0.2736,-0.0332,-0.9839
0.2775,-0.0518,-0.9761
0.2589,-0.0401,-0.9761
0.2667,-0.0410,-0.9897
0.2755,-0.0332,-0.9917
0.2785,-0.0264,-1.0161
0.2687,-0.0244,-1.0054
0.2745,-0.0469,-0.9682
0.2609,-0.0596,-0.9917
0.2658,-0.0166,-0.9731
0.2745,-0.0606,-0.9722
0.2462,-0.0362,-0.9907
0.2726,-0.0391,-0.9966
0.2648,-0.0430,-0.9888
0.2531,-0.0469,-0.9692
0.2697,-0.0498,-0.9819
0.2697,-0.0371,-0.9966
0.2785,-0.0459,-0.9849
0.2745,-0.0459,-0.9888
0.2491,-0.0537,-0.9604
0.2452,-0.0371,-0.9878
0.2716,-0.0225,-1.0112
0.2570,-0.0274,-1.0024
0.2609,-0.0547,-0.9663
0.2159,-0.0176,-0.9809
0.2491,-0.0430,-0.9868
0.2863,-0.0176,-0.9985
0.2892,-0.0586,-0.9682
0.2716,-0.0449,-0.9692
0.2540,-0.0322,-0.9946
0.2394,-0.0371,-1.0024
0.2404,-0.0293,-1.0005
0.2531,-0.0440,-0.9770
0.2716,-0.0498,-0.9809
0.2745,-0.0401,-0.9907
0.2853,-0.0508,-0.9888
0.2745,-0.0479,-0.9790
0.2609,-0.0469,-0.9780
0.2560,-0.0381,-0.9819
0.2658,-0.0362,-0.9995
0.2648,-0.0469,-0.9692
0.2658,-0.0733,-0.9282
0.2462,-0.0733,-0.9438
0.2101,-0.0293,-0.9751
0.2609,0.0098,-1.0435
0.3459,-0.0186,-0.9888
0.3127,-0.0537,-0.9956
0.2912,-0.0068,-0.9956
0.2521,-0.0489,-0.9692
0.2716,-0.0234,-0.9917
