x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
-0.3322,-0.8031,-0.5647
-0.3351,-0.7992,-0.5598
-0.3293,-0.8021,-0.5598
-0.3263,-0.8021,-0.5608
-0.3322,-0.8031,-0.5638
-0.3332,-0.8002,-0.5647
-0.3322,-0.7992,-0.5667
-0.3293,-0.8021,-0.5598
-0.3332,-0.8051,-0.5579
-0.3322,-0.8031,-0.5579
-0.3293,-0.8012,-0.5618
-0.3302,-0.8012,-0.5608
-0.3322,-0.8012,-0.5598
-0.3302,-0.8002,-0.5628
-0.3293,-0.8021,-0.5608
-0.3283,-0.8070,-0.5608
-0.3283,-0.8021,-0.5598
-0.3341,-0.8021,-0.5628
-0.3312,-0.8012,-0.5618
-0.3293,-0.8051,-0.5618
-0.3322,-0.8021,-0.5628
-0.3283,-0.8002,-0.5638
-0.3293,-0.8012,-0.5559
-0.3371,-0.8051,-0.5540
-0.3273,-0.8012,-0.5569
-0.3283,-0.8031,-0.5589
-0.3400,-0.7992,-0.5569
-0.3341,-0.8012,-0.5618
-0.3224,-0.8070,-0.5618
-0.3224,-0.8061,-0.5589
-0.3322,-0.8012,-0.5598
-0.3332,-0.7982,-0.5589
-0.3332,-0.8041,-0.5598
-0.3312,-0.8012,-0.5608
-0.3312,-0.8031,-0.5628
-0.3332,-0.8012,-0.5608
-0.3293,-0.8021,-0.5618
-0.3254,-0.8031,-0.5589
-0.3341,-0.8021,-0.5618
-0.3332,-0.8021,-0.5638
-0.3302,-0.8031,-0.5628
-0.3322,-0.8021,-0.5608
-0.3332,-0.8021,-0.5569
-0.3341,-0.8031,-0.5579
-0.3322,-0.8021,-0.5598
-0.3332,-0.8002,-0.5618
-0.3312,-0.7992,-0.5618
-0.3351,-0.8012,-0.5647
-0.3332,-0.7992,-0.5618
-0.3322,-0.8021,-0.5618
-0.3361,-0.8012,-0.5618
-0.3371,-0.7973,-0.5608
-0.3312,-0.8012,-0.5618
-0.3351,-0.8012,-0.5628
-0.3371,-0.8002,-0.5657
-0.3322,-0.7982,-0.5628
-0.3341,-0.8002,-0.5579
-0.3420,-0.8012,-0.5559
-0.3293,-0.8021,-0.5618
-0.3293,-0.8031,-0.5608
-0.3420,-0.7982,-0.5657
-0.3361,-0.8021,-0.5657
-0.3293,-0.8021,-0.5638
-0.3332,-0.8012,-0.5598
-0.3341,-0.7992,-0.5589
-0.3381,-0.7953,-0.5598
-0.3371,-0.8002,-0.5628
-0.3351,-0.7992,-0.5618
-0.3371,-0.7992,-0.5638
-0.3390,-0.7992,-0.5608
-0.3322,-0.8002,-0.5628
-0.3332,-0.8012,-0.5618
-0.3361,-0.8012,-0.5638
-0.3381,-0.7982,-0.5647
-0.3351,-0.7982,-0.5618
-0.3361,-0.8002,-0.5608
-0.3351,-0.8021,-0.5569
-0.3341,-0.8021,-0.5520
-0.3410,-0.7973,-0.5677
-0.3322,-0.8031,-0.5647
-0.3390,-0.7973,-0.5677
-0.3351,-0.8002,-0.5598
-0.3381,-0.8012,-0.5618
-0.3351,-0.7992,-0.5608
-0.3381,-0.7992,-0.5618
-0.3400,-0.8012,-0.5628
-0.3361,-0.8012,-0.5618
-0.3371,-0.7973,-0.5589
-0.3332,-0.7992,-0.5638
-0.3390,-0.8002,-0.5628
-0.3361,-0.8002,-0.5677
-0.3371,-0.7982,-0.5579
-0.3429,-0.8002,-0.5579
-0.3312,-0.7982,-0.5618
-0.3351,-0.8012,-0.5608
-0.3449,-0.7963,-0.5608
-0.3381,-0.7992,-0.5657
-0.3322,-0.8031,-0.5686
-0.3302,-0.8021,-0.5628
-0.3341,-0.7982,-0.5579
-0.3400,-0.7973,-0.5589
-0.3390,-0.7963,-0.5608
-0.3361,-0.8002,-0.5608
-0.3361,-0.7992,-0.5628
-0.3381,-0.7992,-0.5589
-0.3312,-0.7982,-0.5618
-0.3302,-0.8021,-0.5618
-0.3351,-0.8002,-0.5618
-0.3381,-0.7982,-0.5686
-0.3410,-0.7982,-0.5628
-0.3302,-0.8002,-0.5618
-0.3371,-0.8012,-0.5598
-0.3361,-0.8012,-0.5589
-0.3322,-0.8021,-0.5598
-0.3332,-0.8002,-0.5618
-0.3332,-0.8002,-0.5608
-0.3341,-0.7982,-0.5638
-0.3322,-0.8012,-0.5638
-0.3341,-0.8021,-0.5608
-0.3332,-0.8031,-0.5608
-0.3322,-0.8012,-0.5608
-0.3361,-0.7992,-0.5579
-0.3351,-0.8012,-0.5608
-0.3312,-0.8012,-0.5618
-0.3371,-0.8051,-0.5638
-0.3293,-0.7973,-0.5628
-0.3332,-0.8002,-0.5569
-0.3400,-0.8031,-0.5540
-0.3263,-0.8051,-0.5589
-0.3254,-0.8031,-0.5628
-0.3400,-0.7992,-0.5608
-0.3341,-0.8002,-0.5647
-0.3283,-0.8051,-0.5589
-0.3273,-0.8031,-0.5569
-0.3293,-0.8002,-0.5589
