x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.1690,0.0098,-0.6390
0.5950,-0.0616,-0.4299
0.9468,-0.1426,-0.3537
0.9243,-0.1407,-0.4270
0.6361,-0.1270,-0.2951
0.5774,-0.1290,-0.2531
0.8227,-0.0928,-0.4963
1.1275,-0.0528,-0.7680
1.2496,-0.0537,-0.6517
1.2975,-0.1124,-0.6605
0.8705,-0.0811,-0.7553
0.2921,-0.0127,-0.9243
0.3508,0.0322,-0.7924
0.6204,-0.0391,-0.5774
0.7699,-0.0703,-0.4016
0.8373,-0.1065,-0.4104
0.7308,-0.1153,-0.3097
0.7592,-0.1641,-0.2413
0.8090,-0.0371,-0.6693
0.9311,-0.0234,-0.7533
1.2330,-0.0830,-0.6634
1.2399,-0.0567,-0.7377
0.9741,-0.0664,-0.7953
0.4895,-0.0528,-0.7924
0.2501,0.0313,-0.8119
0.4563,0.0264,-0.6849
0.5774,-0.0860,-0.4426
0.6732,-0.1544,-0.3488
0.8832,-0.1104,-0.3742
0.6488,-0.1036,-0.4367
0.5862,-0.0401,-0.6439
1.0660,-0.0234,-0.7318
1.2662,-0.0489,-0.6517
1.0572,-0.0274,-0.7533
0.9223,-0.0537,-0.8578
0.6429,-0.0567,-0.7631
0.4426,0.0029,-0.7601
0.5061,0.0479,-0.7689
0.5296,-0.0537,-0.5081
0.8021,-0.1593,-0.2872
1.0591,-0.1387,-0.5178
0.7572,-0.1290,-0.5042
0.5706,-0.0889,-0.5657
1.0015,-0.0362,-0.7924
1.3249,-0.0498,-0.6663
1.1705,-0.0459,-0.6996
0.9692,-0.0840,-0.6605
0.6781,-0.0616,-0.6849
0.4025,-0.0352,-0.7533
0.6038,0.0059,-0.6790
0.5647,-0.0850,-0.4270
0.5979,-0.1329,-0.3742
0.8451,-0.1290,-0.3928
0.8500,-0.1446,-0.3801
0.6615,-0.0743,-0.6312
0.7670,-0.0156,-0.6478
1.0962,-0.0616,-0.6751
1.1519,-0.0274,-0.7807
0.9917,-0.0352,-0.8012
0.7670,-0.0401,-0.7611
0.6331,0.0244,-0.8705
0.7084,0.0391,-0.7836
0.5745,-0.0791,-0.4660
0.4797,-0.1192,-0.3293
0.7338,-0.1485,-0.3859
0.8930,-0.1426,-0.4905
0.7250,-0.1212,-0.5139
0.7162,-0.0625,-0.6390
1.0513,0.0010,-0.7758
1.2340,-0.0547,-0.6624
0.8950,-0.0567,-0.7660
0.6263,-0.0723,-0.8149
0.6097,-0.0156,-0.7709
0.7152,0.0176,-0.7611
0.5755,-0.0381,-0.5169
0.3859,-0.0948,-0.3322
0.7982,-0.1661,-0.3254
0.9301,-0.1720,-0.3830
0.6781,-0.1553,-0.4221
0.6312,-0.0381,-0.7318
1.0835,-0.0137,-0.7250
1.2535,-0.0547,-0.6321
1.0366,-0.0616,-0.7523
0.6947,-0.0586,-0.7611
0.5100,-0.0313,-0.7650
0.7191,0.0176,-0.7934
0.7318,-0.0215,-0.5745
0.5178,-0.1036,-0.4084
0.5520,-0.1534,-0.2960
0.9038,-0.1739,-0.3801
0.8754,-0.1251,-0.4651
0.5540,-0.0928,-0.6019
0.9692,-0.0440,-0.7650
1.3503,-0.0176,-0.6966
1.2467,-0.0537,-0.6585
0.9350,-0.0791,-0.6751
0.5813,-0.0703,-0.7504
0.5559,0.0010,-0.7855
0.8100,0.0107,-0.8070
0.7963,-0.0743,-0.5882
0.5237,-0.1055,-0.4016
0.6566,-0.1456,-0.4113
0.8793,-0.1319,-0.5051
0.7162,-0.1163,-0.4270
0.6859,-0.1114,-0.5266
0.9370,-0.0410,-0.7416
1.2281,-0.0498,-0.6654
1.1568,-0.0537,-0.6341
0.9018,-0.0684,-0.7181
0.6771,-0.0791,-0.7611
0.5344,-0.0205,-0.7426
0.7015,0.0283,-0.8149
0.6224,-0.0850,-0.4827
0.4055,-0.1202,-0.3810
0.6888,-0.1407,-0.3488
0.8735,-0.1563,-0.3596
0.6810,-0.1280,-0.4191
0.7123,-0.0674,-0.7201
1.0689,-0.0078,-0.7777
1.1793,-0.0264,-0.6194
1.1715,-0.0664,-0.7142
0.8637,-0.0694,-0.7171
0.5471,-0.0205,-0.8021
0.7758,0.0098,-0.8295
0.8393,-0.0401,-0.6312
0.5833,-0.1026,-0.3977
0.5804,-0.1651,-0.3341
0.8647,-0.1720,-0.4455
0.8432,-0.1280,-0.5198
0.6517,-0.0948,-0.5403
0.9282,-0.0899,-0.7220
1.2125,-0.0498,-0.6292
1.1412,-0.0557,-0.6331
0.6712,-0.1006,-0.7396
0.4143,-0.0713,-0.7523
0.6067,-0.0147,-0.7474
0.8119,-0.0703,-0.6429
0.7084,-0.1124,-0.4993
0.5002,-0.1133,-0.4446
0.7230,-0.1426,-0.4182
0.8481,-0.1251,-0.4270
0.6957,-0.1172,-0.3986
0.6820,-0.0987,-0.6634
1.2320,-0.0625,-0.6693
