2024-03-28T11:29:23,5.08,99
2024-03-28T15:14:10,4.86,81
2024-03-28T15:14:59,4.78,85
2024-03-28T15:17:02,0.00,69
2024-03-28T15:19:04,0.00,68
2024-03-28T15:21:06,0.00,67
2024-03-28T15:23:08,0.00,67
2024-03-28T15:25:11,0.00,67
2024-03-28T15:27:13,0.00,67
2024-03-28T15:29:15,0.00,67
2024-03-28T15:31:18,0.00,67
2024-03-28T15:33:20,0.00,67
2024-03-28T15:35:22,0.00,67
2024-03-28T15:37:24,0.00,67
2024-03-28T15:39:27,0.00,66
2024-03-28T15:41:29,0.00,66
2024-03-28T15:43:31,0.00,66
2024-03-28T15:45:34,0.00,66
2024-03-28T15:47:36,0.00,66
2024-03-28T15:49:38,0.00,66
2024-03-28T15:51:41,0.00,66
2024-03-28T15:53:43,0.00,66
2024-03-28T15:55:47,0.00,66
2024-03-28T15:57:49,0.00,66
2024-03-28T15:59:51,0.00,66
2024-03-28T16:01:53,0.00,65
2024-03-28T16:03:56,0.00,65
2024-03-28T16:06:00,0.00,65
2024-03-28T16:08:02,0.00,65
2024-03-28T16:10:04,0.00,65
2024-03-28T16:12:07,0.00,65
2024-03-28T16:14:09,0.00,65
2024-03-28T16:16:11,0.00,65
2024-03-28T16:18:13,0.00,65
2024-03-28T16:20:16,0.00,64
2024-03-28T16:22:18,0.00,64
2024-03-28T16:24:20,0.00,64
2024-03-28T16:26:23,0.00,64
2024-03-28T16:28:25,0.00,64
2024-03-28T16:30:27,0.00,64
2024-03-28T16:32:29,0.00,64
2024-03-28T16:34:32,0.00,64
2024-03-28T16:36:34,0.00,64
2024-03-28T16:38:45,0.00,63
2024-03-28T16:40:47,0.00,63
2024-03-28T16:42:50,0.00,63
2024-03-28T16:44:52,0.00,63
2024-03-28T16:46:54,0.00,63
2024-03-28T16:48:56,0.00,63
2024-03-28T16:50:59,0.00,63
2024-03-28T16:53:01,0.00,63
2024-03-28T16:55:03,0.00,63
2024-03-28T16:57:06,0.00,63
2024-03-28T16:59:08,0.00,62
2024-03-28T17:01:10,0.00,62
2024-03-28T17:03:13,0.00,62
2024-03-28T17:05:15,0.00,62
2024-03-28T17:07:17,0.00,62
2024-03-28T17:09:20,0.00,62
2024-03-28T17:11:22,0.00,62
2024-03-28T17:13:32,0.00,61
2024-03-28T17:15:34,0.00,61
2024-03-28T17:17:37,0.00,61
2024-03-28T17:19:40,0.00,61
2024-03-28T17:21:42,0.00,61
2024-03-28T17:23:44,0.00,61
2024-03-28T17:25:47,0.00,61
2024-03-28T17:27:49,0.00,60
2024-03-28T17:29:51,0.00,60
2024-03-28T17:31:54,0.00,60
2024-03-28T17:33:56,0.00,60
2024-03-28T17:35:58,0.00,60
2024-03-28T17:38:01,0.00,60
2024-03-28T17:40:03,0.00,60
2024-03-28T17:42:05,0.00,60
2024-03-28T17:44:08,0.00,60
2024-03-28T17:46:10,0.00,60
2024-03-28T17:48:13,0.00,60
