x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
-0.0117,-0.7748,-0.7308
-0.0303,-0.7670,-0.7601
-0.0772,-0.7894,-0.7719
-0.0655,-0.8021,-0.7435
-0.0528,-0.8061,-0.7123
-0.0215,-0.7982,-0.6742
0.0098,-0.7934,-0.6898
0.0293,-0.7767,-0.7064
0.0068,-0.7562,-0.7474
-0.0342,-0.7846,-0.7328
-0.0537,-0.7836,-0.7025
-0.0195,-0.7875,-0.6790
0.0000,-0.7787,-0.7074
-0.0039,-0.7728,-0.7171
0.0020,-0.7396,-0.7582
-0.0117,-0.7377,-0.7474
-0.0635,-0.7318,-0.7484
-0.0850,-0.7347,-0.7191
-0.0889,-0.7543,-0.6917
-0.0762,-0.7533,-0.6615
-0.0459,-0.7455,-0.6517
0.0059,-0.7455,-0.6527
0.0225,-0.7445,-0.6800
0.0176,-0.7445,-0.6790
0.0020,-0.7426,-0.6781
-0.0264,-0.7494,-0.6654
-0.0195,-0.7699,-0.6615
-0.0186,-0.7699,-0.6683
-0.0352,-0.7533,-0.6839
-0.0606,-0.7455,-0.6859
-0.0576,-0.7543,-0.7064
-0.0420,-0.7875,-0.6986
-0.0195,-0.7855,-0.6927
-0.0195,-0.7748,-0.6771
-0.0088,-0.7904,-0.6869
-0.0274,-0.7914,-0.6996
-0.0313,-0.7816,-0.7035
-0.0342,-0.7846,-0.7093
-0.0410,-0.7885,-0.7269
-0.0322,-0.7855,-0.7152
-0.0322,-0.7787,-0.6937
-0.0166,-0.7914,-0.6790
-0.0127,-0.7963,-0.6712
-0.0176,-0.7875,-0.6742
-0.0117,-0.7855,-0.6702
-0.0254,-0.7826,-0.6673
-0.0410,-0.7787,-0.6712
-0.0498,-0.7787,-0.6722
-0.0508,-0.7767,-0.6722
-0.0401,-0.7767,-0.6663
-0.0244,-0.7797,-0.6634
-0.0205,-0.7894,-0.6536
-0.0293,-0.7738,-0.6624
-0.0313,-0.7709,-0.6810
-0.0362,-0.7777,-0.6810
-0.0479,-0.7738,-0.6663
-0.0420,-0.7894,-0.6536
-0.0371,-0.7924,-0.6536
-0.0371,-0.7943,-0.6497
-0.0293,-0.7943,-0.6497
-0.0322,-0.7934,-0.6458
-0.0234,-0.7963,-0.6380
-0.0293,-0.7894,-0.6361
-0.0410,-0.8109,-0.6468
-0.0401,-0.8031,-0.6497
-0.0469,-0.8051,-0.6478
-0.0303,-0.8021,-0.6370
-0.0205,-0.8090,-0.6400
-0.0342,-0.8149,-0.6400
-0.0420,-0.8080,-0.6312
-0.0557,-0.8070,-0.6409
-0.0518,-0.8149,-0.6497
-0.0352,-0.8178,-0.6644
-0.0362,-0.8178,-0.6468
-0.0352,-0.8139,-0.6351
-0.0498,-0.8197,-0.6409
-0.0713,-0.8168,-0.6507
-0.0703,-0.8149,-0.6575
-0.0616,-0.8031,-0.6595
-0.0518,-0.8236,-0.6409
-0.0195,-0.8315,-0.6419
-0.0195,-0.8236,-0.6204
-0.0234,-0.8207,-0.6136
-0.0381,-0.8266,-0.6165
-0.0528,-0.8188,-0.6282
-0.0674,-0.8236,-0.6234
-0.0567,-0.8227,-0.6214
-0.0440,-0.8285,-0.6194
-0.0410,-0.8432,-0.6009
-0.0293,-0.8236,-0.5989
-0.0244,-0.8295,-0.6028
-0.0479,-0.8295,-0.6028
-0.0821,-0.8344,-0.6058
-0.0801,-0.8266,-0.6126
-0.0518,-0.8334,-0.6214
-0.0420,-0.8256,-0.6214
-0.0410,-0.8236,-0.6126
-0.0469,-0.8285,-0.6224
-0.0674,-0.8285,-0.6194
-0.0713,-0.8266,-0.6302
-0.0410,-0.8334,-0.6273
-0.0352,-0.8246,-0.6165
-0.0313,-0.8305,-0.6106
-0.0293,-0.8207,-0.6253
-0.0430,-0.8305,-0.6409
-0.0655,-0.8236,-0.6419
-0.0645,-0.8149,-0.6400
-0.0674,-0.8256,-0.6253
-0.0596,-0.8354,-0.6194
-0.0498,-0.8354,-0.6116
-0.0313,-0.8432,-0.5950
-0.0440,-0.8510,-0.5921
-0.0479,-0.8393,-0.6009
-0.0508,-0.8217,-0.6243
-0.0635,-0.8266,-0.6292
-0.0498,-0.8276,-0.6429
-0.0469,-0.8227,-0.6458
-0.0489,-0.8285,-0.6488
-0.0557,-0.8315,-0.6351
-0.0557,-0.8334,-0.6175
-0.0645,-0.8363,-0.5950
-0.0586,-0.8383,-0.5843
-0.0557,-0.8285,-0.5940
-0.0098,-0.8168,-0.6234
-0.0147,-0.8227,-0.6253
-0.0762,-0.8266,-0.6214
-0.0449,-0.8188,-0.6165
-0.0694,-0.8139,-0.6282
-0.0225,-0.8178,-0.6400
-0.0362,-0.8188,-0.6458
-0.0606,-0.8158,-0.6458
-0.0420,-0.8129,-0.6253
-0.0293,-0.8100,-0.6273
-0.0479,-0.8168,-0.6253
-0.0489,-0.8178,-0.6321
-0.0313,-0.8139,-0.6488
