x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0430,-0.8920,-0.5002
0.0616,-0.8950,-0.5022
0.0782,-0.8872,-0.5149
0.0684,-0.8901,-0.5159
0.0674,-0.8950,-0.5139
0.0586,-0.8911,-0.5198
0.0342,-0.8823,-0.5139
0.0547,-0.8940,-0.5042
0.0918,-0.9047,-0.4944
0.0537,-0.8891,-0.4817
0.0293,-0.8940,-0.4787
0.0401,-0.9047,-0.4807
0.0440,-0.9018,-0.4729
0.0381,-0.9047,-0.4641
0.0078,-0.8950,-0.4651
0.0342,-0.9038,-0.4651
0.0332,-0.8969,-0.4827
0.0303,-0.8950,-0.4973
0.0420,-0.8940,-0.5100
0.0420,-0.9028,-0.4993
0.0186,-0.8979,-0.4866
0.0303,-0.8989,-0.4875
0.0410,-0.9008,-0.4866
0.0537,-0.8979,-0.4856
0.0547,-0.9028,-0.4709
0.0596,-0.9077,-0.4602
0.0469,-0.9067,-0.4651
0.0430,-0.9086,-0.4700
0.0410,-0.9018,-0.4729
0.0264,-0.9018,-0.4846
0.0440,-0.8979,-0.4866
0.0772,-0.9018,-0.4817
0.0733,-0.9077,-0.4748
0.0547,-0.9057,-0.4778
0.0430,-0.9028,-0.4807
0.0391,-0.9028,-0.4915
0.0498,-0.9018,-0.5022
0.0322,-0.9028,-0.5081
0.0547,-0.9106,-0.4885
0.0645,-0.9047,-0.5042
0.0225,-0.9077,-0.5002
0.0508,-0.9243,-0.4563
0.0635,-0.9243,-0.4338
0.0703,-0.9165,-0.4309
0.0537,-0.9155,-0.4152
0.0352,-0.9223,-0.3801
0.0195,-0.9321,-0.3791
-0.0127,-0.8832,-0.3810
-0.0107,-0.8686,-0.4328
0.0489,-0.9311,-0.4231
-0.0899,-0.8539,-0.6067
0.1114,-0.8539,-0.5725
-0.0039,-0.8637,-0.5100
-0.1016,-0.8412,-0.4319
-0.2443,-0.8119,-0.3117
-0.2404,-0.7504,-0.3166
0.0020,-0.7171,-0.4055
0.0401,-0.6116,-0.5227
0.0000,-0.5755,-0.5511
-0.1329,-0.5950,-0.5628
-0.1290,-0.4748,-0.5647
0.0156,-0.4113,-0.6185
0.1251,-0.4055,-0.6321
0.1690,-0.3674,-0.6419
0.2882,-0.3723,-0.7220
0.4104,-0.3840,-0.8442
0.5217,-0.3263,-0.9331
0.6986,-0.2745,-1.0073
0.7132,-0.2697,-1.0493
0.5520,-0.2697,-1.0230
0.5755,-0.2345,-1.0513
0.6830,-0.2599,-1.0884
0.5921,-0.2149,-1.0835
0.5608,-0.1407,-1.0308
0.5442,-0.0850,-1.0103
0.4963,-0.0801,-1.0239
0.4983,-0.0625,-1.0826
0.5120,-0.0743,-1.1138
0.4827,-0.0762,-1.1441
0.4055,-0.0889,-1.2106
0.5628,0.0234,-1.0855
0.3566,-0.0410,-0.9800
0.4455,0.0176,-0.9565
0.4025,-0.0049,-0.9761
0.3703,0.0107,-0.9907
0.3635,-0.0205,-0.9526
0.3928,-0.0449,-0.9507
0.3400,-0.0440,-0.9409
0.3488,-0.0215,-0.9888
0.3420,-0.0244,-0.9497
0.3654,-0.0576,-0.9321
0.3683,-0.0430,-0.9487
0.3635,-0.0342,-0.9604
0.3439,-0.0107,-0.9712
0.3341,-0.0371,-0.9360
0.3781,-0.0498,-0.9272
0.3439,-0.0156,-0.9770
0.2677,-0.0107,-0.9614
0.3693,-0.0547,-0.9301
0.4221,-0.0518,-0.9321
0.4700,-0.0635,-0.9096
0.5139,-0.0743,-0.9165
0.4416,-0.0537,-0.9204
0.4201,-0.0713,-0.9067
0.3977,-0.0596,-0.9194
0.3801,-0.0518,-0.9321
0.3986,-0.0449,-0.9311
0.4094,-0.0557,-0.9243
0.4201,-0.0479,-0.9292
0.4191,-0.0459,-0.9311
0.4231,-0.0391,-0.9272
0.4524,-0.0537,-0.9145
0.4514,-0.0528,-0.9155
0.4319,-0.0440,-0.9155
0.4191,-0.0352,-0.9282
0.4299,-0.0440,-0.9174
0.4377,-0.0459,-0.9184
0.4240,-0.0469,-0.9155
0.4436,-0.0508,-0.9165
0.4221,-0.0489,-0.9135
0.4231,-0.0449,-0.9174
0.4289,-0.0430,-0.9165
0.4553,-0.0557,-0.9038
0.4514,-0.0440,-0.9165
0.4651,-0.0528,-0.9106
0.4231,-0.0352,-0.9243
0.4113,-0.0371,-0.9174
0.4358,-0.0381,-0.9165
0.4436,-0.0469,-0.9057
0.4621,-0.0420,-0.9223
0.4367,-0.0391,-0.9135
0.4397,-0.0362,-0.9145
0.4690,-0.0410,-0.9057
0.4358,-0.0381,-0.9194
0.4094,-0.0274,-0.9272
0.4084,-0.0332,-0.9174
0.4250,-0.0293,-0.9184
0.4289,-0.0362,-0.9106
0.4778,-0.0401,-0.9165
0.4612,-0.0244,-0.9204
0.4426,-0.0410,-0.9213
0.4045,-0.0362,-0.9057
0.4279,-0.0371,-0.9145
