x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
1.4656,-0.1143,-0.4827
1.3903,0.1153,-0.5090
1.0093,-0.0938,-0.4289
1.1470,-0.2824,-0.4827
1.0445,-0.2531,-0.6185
0.7728,-0.3556,-0.5950
0.6077,-0.4641,-0.5442
0.4602,-0.4289,-0.5862
0.4035,-0.3723,-0.5686
0.3429,-0.3937,-0.5589
0.2736,-0.4055,-0.5374
0.2355,-0.4279,-0.5677
0.2345,-0.4504,-0.5540
0.2071,-0.4690,-0.5139
0.1739,-0.4827,-0.5559
0.1641,-0.4797,-0.5198
0.1739,-0.5022,-0.4485
0.1837,-0.4377,-0.5423
0.2726,-0.3850,-0.4807
0.2550,-0.3801,-0.3273
0.2882,-0.1837,-0.5667
0.4201,0.0410,-0.5696
0.4573,0.1241,-0.5237
0.4504,0.2775,-0.8979
0.6136,0.5188,-1.1627
0.5765,0.5892,-1.0034
0.5139,0.6712,-1.0005
0.4944,0.8276,-1.0581
0.5042,0.8061,-1.3190
0.3390,0.7582,-1.3473
0.1553,0.8363,-1.3434
0.1466,0.6624,-1.3473
0.0762,0.5393,-1.1500
0.0342,0.4827,-0.9985
0.1436,0.3762,-0.8969
0.0186,0.3937,-0.6937
0.1163,0.3019,-0.4123
0.1768,0.4289,-0.7289
0.4162,0.6722,-1.0884
-0.0870,0.6839,-1.0933
-0.0274,0.4670,-0.8588
0.1290,0.4426,-0.9028
0.3644,0.6654,-0.9008
0.1612,0.7699,-0.8774
-0.1153,0.6204,-0.6761
-0.4875,0.8031,-0.8539
0.1710,1.0865,-0.7934
0.4504,0.8881,-0.7250
0.1153,0.7435,-0.5706
0.4064,0.8745,-0.6732
0.6087,0.7680,-0.3850
0.4367,0.7298,-0.3214
0.5276,0.6224,-0.3986
0.3830,0.5550,-0.4172
0.2960,0.5989,-0.3283
0.3830,0.6243,-0.4338
0.4797,0.5882,-0.6058
0.4475,0.5247,-0.5520
0.5745,0.5403,-0.8178
0.3517,0.5452,-0.9858
0.1915,0.5823,-0.8627
0.1837,0.6468,-0.7259
0.4191,0.6263,-0.5979
0.6947,0.6966,-0.3547
0.8686,0.8832,-0.5725
1.0327,0.6908,-1.0083
0.9907,0.5901,-0.8930
0.8862,0.6106,-0.6077
0.9018,0.5970,-0.6048
1.2545,0.6009,-0.8100
1.0376,0.2902,-0.4787
1.0230,0.5931,-0.3674
1.0073,0.6351,-0.5149
0.7250,0.5872,-0.3000
0.5344,0.8442,-0.0225
0.3332,0.7289,-0.0733
0.0137,0.4739,-0.0664
0.3468,0.6751,0.4416
0.3185,0.8520,0.3156
-0.0743,0.5110,0.1475
-0.4231,0.2570,0.4915
0.6634,0.5735,0.3019
0.4025,-0.1055,-0.2609
0.5745,-0.2003,0.2960
1.0112,-0.0635,0.2345
1.1392,-0.2042,0.7005
1.7851,-0.2697,-0.0850
1.8124,-0.3664,-0.3429
1.2623,-0.5765,0.3332
1.5515,-0.2599,0.0254
1.5017,-0.1935,-0.4006
1.1597,-0.2980,-0.1700
1.2711,-0.1690,0.0166
1.0532,-0.1055,0.0303
1.0191,-0.1886,0.5432
1.2702,-0.0596,0.6370
1.1637,0.0000,0.4367
1.0640,-0.0147,0.4064
1.1050,-0.1612,0.6712
1.2604,-0.1192,0.7142
1.4919,0.0655,0.2941
0.9849,-0.0156,0.4973
1.0200,-0.0010,0.5188
0.8657,0.1534,0.6400
0.8930,0.2785,0.5852
0.8705,0.2599,0.5442
0.7728,0.1944,0.1466
0.9126,0.2853,0.4309
1.0552,0.2237,0.6048
0.8852,0.1886,0.4045
0.5882,0.1544,0.3263
0.6771,0.1026,0.7211
0.8832,0.1124,0.6644
0.5002,0.1231,0.7543
0.4915,0.3615,1.1597
0.7259,0.2804,0.9516
1.1255,-0.0410,0.8705
0.7924,-0.1192,0.9067
0.8764,0.1739,0.9067
0.9077,-0.0918,0.7543
0.7250,-0.5432,0.6175
0.9038,-0.4875,0.4055
0.8823,-0.6370,0.2140
0.9516,-0.6742,-0.1231
0.7865,-0.4582,-0.2560
0.8207,-0.4191,-0.1778
1.0151,-0.5979,0.1622
0.9917,-0.6517,0.3967
0.6419,-0.6097,0.2462
0.6527,-0.5882,0.0860
0.8061,-0.6067,0.3214
0.7377,-0.5442,0.2550
0.6615,-0.3947,-0.0234
0.8276,-0.3644,0.2491
0.8891,-0.5501,0.5002
0.9174,-0.5247,0.5608
0.9565,-0.5012,0.6302
1.0132,-0.5032,0.5471
0.9702,-0.5559,0.4064
1.0191,-0.4729,0.3498
0.9126,-0.4875,0.4514
0.7250,-0.6028,0.5413
0.9243,-0.4612,0.4426
0.7582,-0.4533,0.5335
0.6146,-0.5569,0.5471
0.7201,-0.3762,0.2091
0.8422,-0.5100,0.3351
0.7611,-0.4016,0.2452
0.7377,-0.5159,0.2638
0.7807,-0.6312,0.4104
0.8197,-0.7152,0.4533
