x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.4231,-0.8315,0.3791
0.4211,-0.8334,0.3810
0.4260,-0.8324,0.3810
0.4240,-0.8334,0.3830
0.4240,-0.8305,0.3820
0.4250,-0.8324,0.3810
0.4250,-0.8324,0.3771
0.4260,-0.8315,0.3742
0.4270,-0.8285,0.3752
0.4250,-0.8285,0.3762
0.4250,-0.8295,0.3791
0.4250,-0.8324,0.3781
0.4279,-0.8334,0.3791
0.4250,-0.8315,0.3801
0.4270,-0.8315,0.3830
0.4250,-0.8305,0.3820
0.4250,-0.8315,0.3810
0.4211,-0.8295,0.3781
0.4191,-0.8324,0.3781
0.4201,-0.8315,0.3771
0.4231,-0.8256,0.3752
0.4250,-0.8305,0.3801
0.4250,-0.8334,0.3801
0.4260,-0.8344,0.3762
0.4289,-0.8324,0.3820
0.4279,-0.8315,0.3830
0.4250,-0.8285,0.3810
0.4250,-0.8305,0.3781
0.4221,-0.8305,0.3752
0.4231,-0.8315,0.3752
0.4221,-0.8315,0.3771
0.4211,-0.8305,0.3781
0.4250,-0.8315,0.3791
0.4250,-0.8334,0.3820
0.4240,-0.8324,0.3801
0.4260,-0.8305,0.3781
0.4250,-0.8315,0.3791
0.4231,-0.8334,0.3791
0.4240,-0.8344,0.3762
0.4201,-0.8305,0.3781
0.4231,-0.8295,0.3791
0.4231,-0.8334,0.3810
0.4250,-0.8334,0.3801
0.4240,-0.8315,0.3791
0.4260,-0.8324,0.3810
0.4201,-0.8315,0.3810
0.4260,-0.8305,0.3791
0.4250,-0.8324,0.3791
0.4231,-0.8315,0.3762
0.4201,-0.8305,0.3762
0.4250,-0.8315,0.3771
0.4221,-0.8315,0.3791
0.4240,-0.8334,0.3781
0.4260,-0.8315,0.3801
0.4240,-0.8315,0.3801
0.4240,-0.8324,0.3830
0.4260,-0.8315,0.3791
0.4260,-0.8305,0.3791
0.4221,-0.8315,0.3781
0.4211,-0.8344,0.3791
0.4221,-0.8344,0.3742
0.4240,-0.8276,0.3771
0.4240,-0.8305,0.3791
0.4250,-0.8344,0.3810
0.4240,-0.8334,0.3810
0.4231,-0.8344,0.3830
0.4211,-0.8324,0.3771
0.4201,-0.8305,0.3791
0.4211,-0.8305,0.3781
0.4211,-0.8315,0.3771
0.4240,-0.8324,0.3771
0.4221,-0.8305,0.3791
0.4270,-0.8324,0.3810
0.4279,-0.8305,0.3801
0.4279,-0.8315,0.3810
0.4279,-0.8324,0.3771
0.4270,-0.8315,0.3771
0.4231,-0.8295,0.3752
0.4231,-0.8315,0.3742
0.4201,-0.8315,0.3752
0.4191,-0.8305,0.3781
0.4221,-0.8305,0.3820
0.4221,-0.8334,0.3820
0.4240,-0.8334,0.3820
0.4260,-0.8334,0.3810
0.4260,-0.8315,0.3840
0.4240,-0.8295,0.3781
0.4260,-0.8295,0.3762
0.4250,-0.8305,0.3752
0.4250,-0.8315,0.3742
0.4250,-0.8295,0.3742
0.4231,-0.8305,0.3791
0.4240,-0.8295,0.3781
0.4260,-0.8324,0.3791
0.4221,-0.8315,0.3801
0.4279,-0.8305,0.3820
0.4270,-0.8324,0.3820
0.4260,-0.8285,0.3791
0.4260,-0.8324,0.3781
0.4211,-0.8305,0.3771
0.4270,-0.8344,0.3742
0.4250,-0.8276,0.3762
0.4279,-0.8285,0.3801
0.4250,-0.8334,0.3791
0.4250,-0.8315,0.3810
0.4250,-0.8305,0.3791
0.4250,-0.8334,0.3781
0.4231,-0.8305,0.3781
0.4231,-0.8305,0.3791
0.4211,-0.8295,0.3752
0.4231,-0.8324,0.3771
0.4221,-0.8305,0.3781
0.4231,-0.8305,0.3781
0.4270,-0.8295,0.3781
0.4299,-0.8295,0.3791
0.4279,-0.8305,0.3762
0.4299,-0.8324,0.3781
0.4231,-0.8315,0.3771
0.4250,-0.8305,0.3742
0.4250,-0.8295,0.3762
0.4221,-0.8305,0.3742
0.4221,-0.8315,0.3781
0.4231,-0.8305,0.3791
0.4240,-0.8315,0.3781
0.4231,-0.8324,0.3820
0.4260,-0.8324,0.3791
0.4260,-0.8315,0.3791
0.4250,-0.8305,0.3791
0.4240,-0.8315,0.3762
0.4260,-0.8305,0.3742
0.4260,-0.8305,0.3752
0.4260,-0.8305,0.3752
0.4240,-0.8305,0.3801
0.4240,-0.8324,0.3771
0.4250,-0.8315,0.3801
0.4260,-0.8324,0.3820
0.4240,-0.8305,0.3820
0.4250,-0.8315,0.3781
0.4211,-0.8305,0.3791
0.4201,-0.8344,0.3781
0.4221,-0.8324,0.3742
0.4240,-0.8285,0.3752
0.4240,-0.8295,0.3801
0.4279,-0.8334,0.3801
0.4270,-0.8344,0.3791
0.4221,-0.8305,0.3801
0.4260,-0.8334,0.3781
0.4221,-0.8295,0.3791
0.4221,-0.8285,0.3781
0.4240,-0.8305,0.3781
0.4211,-0.8295,0.3771
0.4231,-0.8315,0.3791
