x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.3332,-0.0479,-0.9682
0.3254,0.0010,-0.9985
0.3205,-0.0596,-0.9536
0.3039,-0.0303,-0.9643
0.3175,-0.0410,-0.9653
0.3166,-0.0244,-0.9809
0.3019,-0.0371,-0.9604
0.3107,-0.0313,-0.9702
0.3078,-0.0293,-0.9722
0.3166,-0.0293,-0.9692
0.3087,-0.0313,-0.9702
0.3039,-0.0362,-0.9643
0.3146,-0.0332,-0.9770
0.2990,-0.0225,-0.9712
0.2892,-0.0567,-0.9585
0.3097,-0.0098,-0.9839
0.3000,-0.0391,-0.9800
0.3039,-0.0186,-0.9731
0.3048,-0.0430,-0.9653
0.3078,-0.0401,-0.9595
0.3146,-0.0342,-0.9761
0.3107,-0.0264,-0.9790
0.2902,-0.0313,-0.9809
0.2931,-0.0303,-0.9682
0.2951,-0.0303,-0.9682
0.3244,-0.0254,-0.9809
0.3087,-0.0215,-0.9858
0.3087,-0.0303,-0.9839
0.3009,-0.0371,-0.9800
0.2863,-0.0459,-0.9409
0.3009,-0.0430,-0.9712
0.3361,-0.0205,-0.9712
0.3175,-0.0430,-0.9800
0.3087,-0.0322,-0.9614
0.3029,-0.0430,-0.9604
0.3039,-0.0254,-0.9888
0.2941,-0.0215,-0.9829
0.2804,-0.0469,-0.9555
0.2863,-0.0264,-0.9643
0.3136,-0.0332,-0.9819
0.3029,-0.0274,-0.9849
0.3205,-0.0264,-0.9839
0.3127,-0.0322,-0.9809
0.2960,-0.0313,-0.9712
0.2765,-0.0410,-0.9360
0.3234,-0.0489,-0.9839
0.3127,-0.0254,-0.9634
0.3234,-0.0557,-0.9487
0.3185,-0.0274,-0.9878
0.2882,-0.0381,-0.9526
0.3048,-0.0313,-0.9966
0.2638,-0.0127,-0.9800
0.3214,-0.0362,-0.9976
0.2863,-0.0234,-0.9790
0.2872,-0.0371,-0.9692
0.3195,-0.0322,-0.9643
0.3058,-0.0449,-0.9624
0.3107,-0.0274,-0.9819
0.3087,-0.0303,-0.9780
0.3009,-0.0391,-0.9770
0.2921,-0.0303,-0.9829
0.3146,-0.0283,-0.9819
0.2970,-0.0332,-0.9761
0.2912,-0.0352,-0.9555
0.2892,-0.0449,-0.9497
0.2990,-0.0371,-0.9663
0.2980,-0.0342,-0.9751
0.3254,-0.0176,-0.9956
0.2618,-0.0156,-0.9917
0.2960,-0.0205,-0.9761
0.2872,-0.0244,-0.9770
0.3068,-0.0332,-0.9614
0.3068,-0.0303,-0.9653
0.3078,-0.0342,-0.9682
0.3097,-0.0313,-0.9858
0.3009,-0.0293,-0.9712
0.3058,-0.0274,-0.9819
0.3019,-0.0215,-0.9761
0.2882,-0.0225,-0.9809
0.2892,-0.0332,-0.9673
0.2990,-0.0293,-0.9673
0.3136,-0.0215,-0.9839
0.3175,-0.0342,-0.9702
0.3009,-0.0371,-0.9634
0.3019,-0.0342,-0.9702
0.3058,-0.0205,-0.9770
0.3107,-0.0195,-0.9809
0.3068,-0.0234,-0.9682
0.3019,-0.0303,-0.9663
0.3039,-0.0274,-0.9751
0.3039,-0.0303,-0.9780
0.2941,-0.0371,-0.9643
0.3097,-0.0313,-0.9673
0.3127,-0.0283,-0.9780
0.3117,-0.0264,-0.9712
0.3117,-0.0274,-0.9741
0.3000,-0.0274,-0.9741
0.2951,-0.0352,-0.9634
0.2931,-0.0303,-0.9751
0.3039,-0.0254,-0.9761
0.3029,-0.0342,-0.9682
0.3097,-0.0303,-0.9712
0.3019,-0.0283,-0.9731
0.3107,-0.0293,-0.9731
0.3058,-0.0293,-0.9722
0.3097,-0.0303,-0.9722
0.2951,-0.0244,-0.9790
0.3000,-0.0274,-0.9731
0.3029,-0.0371,-0.9643
0.3048,-0.0274,-0.9897
0.3136,-0.0274,-0.9780
0.3234,-0.0264,-0.9849
0.2970,-0.0371,-0.9292
0.2912,-0.0391,-1.0132
0.3302,0.0244,-0.9829
0.2892,-0.0723,-0.9096
0.2970,-0.0420,-0.9389
0.2980,-0.0322,-0.9458
0.2990,-0.0293,-0.9946
0.3341,0.0205,-1.0503
0.3273,-0.0010,-0.9907
0.2863,-0.0537,-0.9673
0.2697,-0.0225,-0.9292
0.3498,-0.0674,-0.9477
0.3547,-0.0166,-0.9966
0.3224,-0.0215,-0.9897
0.3029,-0.0283,-0.9712
0.3058,-0.0283,-0.9682
0.2912,-0.0352,-0.9692
0.3185,-0.0254,-0.9849
0.2843,-0.0078,-1.0103
0.2970,-0.0117,-0.9321
0.2931,-0.0586,-0.9858
0.3576,-0.0332,-0.9360
0.2687,-0.0498,-0.9311
0.3302,-0.0254,-0.9722
0.2892,-0.0332,-0.9819
0.3175,-0.0215,-0.9809
0.3195,-0.0303,-0.9555
0.3234,-0.0440,-0.9595
0.3195,-0.0254,-0.9878
0.3029,-0.0322,-0.9712
0.3009,-0.0195,-0.9790
