x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.8666,-0.1143,0.0234
0.7553,-0.1514,-0.0274
0.7074,-0.1847,-0.0586
0.7005,-0.2277,-0.0791
0.7142,-0.2775,-0.0772
0.7171,-0.3087,-0.0899
0.7416,-0.3087,-0.1133
0.7894,-0.2951,-0.1339
0.7992,-0.2902,-0.1436
0.8197,-0.2814,-0.1544
0.8559,-0.2775,-0.1739
0.8745,-0.3000,-0.1759
0.9057,-0.3293,-0.1583
1.0220,-0.3723,-0.1026
1.1021,-0.3635,-0.0879
1.1490,-0.3478,-0.0733
1.1089,-0.3468,-0.0938
1.0699,-0.4221,-0.0860
1.1031,-0.4836,-0.0772
1.1676,-0.4895,-0.0469
1.2174,-0.5081,-0.0254
1.2868,-0.4895,0.0068
1.3229,-0.3918,0.0752
1.0640,-0.2149,0.0830
0.8637,-0.2257,0.0811
0.9116,-0.2726,0.0772
0.9849,-0.2892,0.1065
0.9976,-0.3009,0.1202
0.9409,-0.2872,0.1417
0.9008,-0.2618,0.1553
0.8617,-0.2286,0.1475
0.8383,-0.2032,0.0811
0.7826,-0.1925,0.0264
0.7504,-0.2062,-0.0195
0.7416,-0.2189,-0.0342
0.7523,-0.2443,-0.0352
0.7572,-0.2638,-0.0381
0.7846,-0.2785,-0.0459
0.8139,-0.2833,-0.0576
0.8373,-0.2931,-0.0811
0.8617,-0.2990,-0.1016
0.8930,-0.3214,-0.1016
0.9126,-0.3410,-0.1055
0.9497,-0.3576,-0.1407
1.0132,-0.3703,-0.1407
1.0757,-0.3781,-0.1114
1.1187,-0.3537,-0.1006
1.1529,-0.3429,-0.0938
1.1812,-0.3664,-0.0752
1.2174,-0.3527,-0.0840
1.2262,-0.3234,-0.0850
1.2242,-0.3146,-0.0811
1.2086,-0.2804,-0.0322
1.1549,-0.2042,0.0254
0.9634,-0.1045,-0.0342
0.9077,-0.1085,-0.0743
0.8940,-0.1309,-0.0528
0.8940,-0.1339,-0.0176
0.9292,-0.1446,0.0225
0.9624,-0.1690,0.0489
0.9673,-0.1593,0.0381
0.9399,-0.1446,0.0078
0.7601,-0.1768,-0.0469
0.7220,-0.2071,-0.0772
0.7308,-0.2413,-0.0987
0.7504,-0.2863,-0.1026
0.7543,-0.3185,-0.1280
0.7719,-0.3341,-0.1251
0.7601,-0.3341,-0.1348
0.8178,-0.3263,-0.1378
0.8598,-0.3019,-0.1573
0.8666,-0.2970,-0.1876
0.8412,-0.3058,-0.2003
0.8696,-0.3449,-0.1700
0.9507,-0.3771,-0.1133
1.0787,-0.4045,-0.0664
1.1255,-0.3879,-0.0459
1.1207,-0.3762,-0.0860
1.1461,-0.4035,-0.1065
1.1920,-0.4475,-0.1085
1.1959,-0.4680,-0.0870
1.2233,-0.5022,-0.0537
1.2936,-0.4651,0.0147
1.2291,-0.3244,0.0459
1.0005,-0.2189,0.0332
0.8862,-0.2609,0.0352
0.9243,-0.3048,0.0547
0.9731,-0.3058,0.0606
0.9497,-0.3136,0.0772
0.9409,-0.2941,0.0938
0.9106,-0.2599,0.1143
0.8657,-0.2140,0.0948
0.8266,-0.1944,0.0381
0.7699,-0.1983,-0.0098
0.7455,-0.2101,-0.0469
0.7426,-0.2218,-0.0616
0.7377,-0.2511,-0.0557
0.7367,-0.2785,-0.0420
0.7543,-0.2912,-0.0547
0.7894,-0.2980,-0.0703
0.8236,-0.3058,-0.0899
0.8852,-0.3166,-0.1036
0.9389,-0.3498,-0.1085
0.9624,-0.3596,-0.1231
1.0327,-0.3810,-0.1251
1.1070,-0.3859,-0.1212
1.1568,-0.3625,-0.0997
1.1304,-0.3293,-0.1094
1.1314,-0.3468,-0.1163
1.1910,-0.3693,-0.1026
1.1988,-0.3547,-0.1075
1.2262,-0.3312,-0.0879
1.1988,-0.2745,-0.0195
1.1392,-0.1436,-0.0195
0.9458,-0.0469,-0.0752
0.8901,-0.0889,-0.1094
0.9321,-0.0967,-0.0723
0.9741,-0.1231,0.0107
0.9692,-0.1143,0.0606
0.9956,-0.1358,0.0752
1.0112,-0.1221,0.0655
0.9194,-0.1358,0.0039
0.7787,-0.1808,-0.0821
0.7553,-0.2189,-0.0977
0.7533,-0.2570,-0.0938
0.7289,-0.3039,-0.0997
0.7123,-0.3371,-0.1241
0.7250,-0.3537,-0.1358
0.7553,-0.3488,-0.1544
0.7836,-0.3322,-0.1573
0.7914,-0.3254,-0.1612
0.7914,-0.3214,-0.1866
0.8305,-0.3400,-0.1925
0.9282,-0.4025,-0.1622
0.9976,-0.4279,-0.1329
1.0757,-0.4358,-0.0918
1.1255,-0.4377,-0.0625
1.1128,-0.4416,-0.0743
1.1549,-0.4709,-0.1045
1.1988,-0.4846,-0.0655
1.2477,-0.5159,-0.0078
1.3415,-0.5042,0.0430
1.3522,-0.4025,0.0537
1.0757,-0.1827,0.0234
0.9516,-0.2452,0.0547
