x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
-0.0352,0.8403,-0.1749
0.0440,0.9008,-0.1690
0.1895,0.9663,-0.1905
0.2482,0.9604,-0.2687
0.2814,0.9516,-0.3195
0.2941,0.9096,-0.3537
0.3214,0.8764,-0.3830
0.3664,0.8305,-0.3850
0.4074,0.8549,-0.3586
0.5002,1.0620,-0.3830
0.5931,1.2545,-0.4211
0.6634,1.2594,-0.4289
0.5501,1.1246,-0.3468
0.1612,1.1724,-0.3175
0.1720,1.3610,-0.3078
0.3840,1.3874,-0.3293
0.5042,1.2653,-0.3723
0.4221,1.0200,-0.3781
0.3000,0.8236,-0.2892
0.2902,0.8598,-0.1905
0.3850,1.1412,-0.0977
0.5022,1.5203,-0.0606
0.4651,1.6688,-0.1016
0.2726,1.3972,-0.1944
0.1231,1.1529,-0.2179
0.0244,0.9673,-0.2013
0.0049,0.8735,-0.1329
0.0537,0.8852,-0.0850
0.1114,0.9350,-0.0362
0.1153,0.9868,0.0049
0.1456,1.0679,0.0186
0.1681,1.1011,-0.0254
0.1710,1.0747,-0.0723
0.1270,1.0298,-0.0889
0.0938,1.0181,-0.0449
0.0967,1.0493,-0.0068
0.1241,1.0816,0.0088
0.1466,1.0318,-0.0459
0.1485,0.8901,-0.1172
0.1358,0.8305,-0.1612
0.1319,0.8139,-0.1417
0.1632,0.8334,-0.1602
0.2325,0.9673,-0.1583
0.3410,1.0034,-0.2921
0.2941,0.8334,-0.3400
0.2159,0.8109,-0.3224
0.1407,0.9673,-0.2980
0.1475,1.2789,-0.2853
0.1270,1.4441,-0.2579
0.1104,1.3043,-0.2257
0.0870,1.1412,-0.1886
0.0655,0.9448,-0.1426
0.0391,0.8373,-0.0752
0.0557,0.8295,-0.0576
0.1231,0.8959,-0.0557
0.2159,0.9380,-0.0957
0.2833,0.9858,-0.1544
0.3332,1.0445,-0.2003
0.3468,1.0718,-0.2218
0.3625,1.1255,-0.2570
0.3478,1.0269,-0.2697
0.3127,0.9262,-0.2277
0.3537,0.8705,-0.2247
0.4807,1.0327,-0.4172
0.4836,1.1597,-0.4191
0.4133,1.2125,-0.3283
0.3332,1.2320,-0.3195
0.3068,1.2741,-0.3947
0.3664,1.2438,-0.3635
0.4787,1.3718,-0.4299
0.5149,1.3659,-0.4993
0.3713,1.0630,-0.4573
0.3185,0.8823,-0.3556
0.2765,0.9409,-0.2648
0.2726,1.1402,-0.1915
0.2892,1.3014,-0.1456
0.2257,1.4011,-0.1602
0.1661,1.3219,-0.1915
0.1212,1.1930,-0.1905
0.0772,1.1041,-0.1632
0.0537,1.0337,-0.1251
0.0664,0.9985,-0.0918
0.0957,0.9995,-0.0723
0.1329,0.9360,-0.0469
0.1417,0.9507,-0.0147
0.1426,0.9468,-0.0068
0.1329,0.9243,-0.0127
0.1241,0.9028,0.0000
0.1192,0.9155,0.0205
0.1182,0.9448,0.0567
0.1348,1.0015,0.0694
0.1651,1.0532,0.0215
0.1749,1.0347,-0.0576
0.1925,0.9516,-0.1739
0.1700,0.9331,-0.1905
0.1886,0.9135,-0.1768
0.2179,0.9849,-0.1690
0.2296,0.9936,-0.2775
0.1944,0.8764,-0.3918
0.1397,0.8627,-0.3889
0.1026,0.9262,-0.3127
0.1085,1.0620,-0.2247
0.0850,1.3268,-0.2032
0.0674,1.3659,-0.2745
0.0586,1.2145,-0.2335
0.0107,1.0396,-0.1798
0.0264,0.8823,-0.1524
0.0508,0.8100,-0.1729
0.0889,0.7875,-0.1837
0.1514,0.7924,-0.1866
0.2286,0.8090,-0.1895
0.2970,0.8119,-0.2081
0.3322,0.8100,-0.1993
0.3517,0.8520,-0.1915
0.3683,0.8461,-0.2032
0.3859,0.8950,-0.1837
0.3937,1.0689,-0.2052
0.4358,1.3170,-0.2384
0.4719,1.4900,-0.2941
0.4670,1.4880,-0.3713
0.4787,1.3669,-0.3771
0.4152,1.3532,-0.3400
0.2853,1.4235,-0.2902
0.3566,1.4099,-0.3615
0.3996,1.1197,-0.4436
0.3224,0.8549,-0.3576
0.3156,0.7298,-0.3019
0.3273,0.9428,-0.2628
0.3410,1.1617,-0.2169
0.3214,1.2741,-0.2296
0.2951,1.2594,-0.2902
0.2189,1.2106,-0.3048
0.0928,1.1304,-0.2892
0.0352,1.0464,-0.2531
0.0322,1.0024,-0.1651
0.0576,0.9722,-0.1270
0.0811,0.9526,-0.0772
0.0987,0.9634,-0.0508
0.1065,0.9331,-0.0244
0.1270,0.9233,-0.0303
0.1505,0.9008,-0.0537
0.1534,0.8754,-0.0713
0.1505,0.8373,-0.0645
0.1593,0.8061,-0.0332
0.1681,0.8412,0.0147
0.1817,0.8862,0.0088
0.1768,0.9096,-0.0449
0.1632,0.9096,-0.0889
0.1944,0.9868,-0.1085
0.2237,0.9507,-0.1602
0.2130,1.0122,-0.1260
0.2052,1.1207,-0.1270
0.2462,1.1001,-0.2257
