x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.2892,-0.9468,-0.2306
0.2853,-0.9458,-0.2316
0.2804,-0.9468,-0.2247
0.2775,-0.9458,-0.2257
0.2745,-0.9448,-0.2267
0.2872,-0.9448,-0.2296
0.2853,-0.9438,-0.2374
0.2843,-0.9419,-0.2404
0.2872,-0.9448,-0.2335
0.2824,-0.9438,-0.2335
0.2843,-0.9448,-0.2325
0.2921,-0.9448,-0.2355
0.2902,-0.9428,-0.2355
0.2912,-0.9448,-0.2404
0.2912,-0.9419,-0.2355
0.2941,-0.9428,-0.2355
0.2902,-0.9428,-0.2384
0.2931,-0.9428,-0.2364
0.2892,-0.9438,-0.2306
0.2882,-0.9438,-0.2306
0.2824,-0.9448,-0.2325
0.2843,-0.9448,-0.2296
0.2902,-0.9448,-0.2316
0.2863,-0.9438,-0.2364
0.2892,-0.9419,-0.2316
0.2941,-0.9428,-0.2404
0.2892,-0.9428,-0.2364
0.2863,-0.9428,-0.2306
0.2902,-0.9448,-0.2355
0.2872,-0.9419,-0.2325
0.2882,-0.9428,-0.2345
0.2833,-0.9448,-0.2335
0.2814,-0.9428,-0.2277
0.2892,-0.9428,-0.2374
0.2960,-0.9419,-0.2374
0.2892,-0.9428,-0.2374
0.2892,-0.9438,-0.2316
0.2941,-0.9428,-0.2316
0.2921,-0.9448,-0.2364
0.2843,-0.9438,-0.2325
0.2833,-0.9448,-0.2277
0.2843,-0.9448,-0.2316
0.2872,-0.9428,-0.2364
0.2941,-0.9438,-0.2306
0.2912,-0.9448,-0.2325
0.2843,-0.9458,-0.2306
0.2824,-0.9428,-0.2384
0.2853,-0.9419,-0.2413
0.2902,-0.9428,-0.2384
0.2882,-0.9409,-0.2384
0.2833,-0.9428,-0.2355
0.2882,-0.9409,-0.2364
0.2931,-0.9448,-0.2335
0.2843,-0.9448,-0.2325
0.2853,-0.9448,-0.2306
0.2882,-0.9438,-0.2355
0.2921,-0.9428,-0.2355
0.2921,-0.9419,-0.2355
0.2833,-0.9438,-0.2325
0.2882,-0.9468,-0.2306
0.2931,-0.9438,-0.2306
0.2863,-0.9399,-0.2364
0.2931,-0.9468,-0.2335
0.2921,-0.9458,-0.2325
0.2853,-0.9428,-0.2306
0.2872,-0.9438,-0.2355
0.2882,-0.9428,-0.2316
0.2882,-0.9438,-0.2345
0.2892,-0.9428,-0.2316
0.2863,-0.9428,-0.2355
0.2833,-0.9438,-0.2355
0.2882,-0.9438,-0.2384
0.2902,-0.9438,-0.2296
0.2872,-0.9438,-0.2364
0.2931,-0.9419,-0.2316
0.2872,-0.9448,-0.2413
0.2892,-0.9419,-0.2364
0.2872,-0.9438,-0.2355
0.2912,-0.9468,-0.2306
0.2960,-0.9428,-0.2267
0.2941,-0.9448,-0.2325
0.2794,-0.9438,-0.2364
0.2853,-0.9448,-0.2296
0.2892,-0.9448,-0.2306
0.2882,-0.9409,-0.2296
0.2921,-0.9428,-0.2374
0.2960,-0.9419,-0.2306
0.2912,-0.9438,-0.2335
0.2833,-0.9419,-0.2355
0.2785,-0.9399,-0.2374
0.2843,-0.9438,-0.2394
0.2833,-0.9438,-0.2306
0.2912,-0.9448,-0.2325
0.2931,-0.9419,-0.2335
0.2931,-0.9448,-0.2374
0.2882,-0.9448,-0.2296
0.2912,-0.9458,-0.2316
0.2892,-0.9428,-0.2316
0.2863,-0.9428,-0.2325
0.2882,-0.9438,-0.2364
0.2921,-0.9438,-0.2335
0.2951,-0.9419,-0.2355
0.2853,-0.9438,-0.2296
0.2833,-0.9448,-0.2296
0.2892,-0.9458,-0.2296
0.2892,-0.9468,-0.2335
0.2843,-0.9409,-0.2364
0.2902,-0.9458,-0.2335
0.2921,-0.9448,-0.2374
0.2853,-0.9419,-0.2374
0.2853,-0.9428,-0.2364
0.2882,-0.9448,-0.2316
0.2853,-0.9428,-0.2316
0.2872,-0.9409,-0.2316
0.2892,-0.9448,-0.2384
0.2872,-0.9438,-0.2325
0.2863,-0.9428,-0.2325
0.2824,-0.9428,-0.2335
0.2863,-0.9428,-0.2355
0.2872,-0.9458,-0.2345
0.2892,-0.9448,-0.2316
0.2941,-0.9448,-0.2257
0.2863,-0.9438,-0.2345
0.2872,-0.9458,-0.2286
0.2843,-0.9448,-0.2355
0.2882,-0.9438,-0.2286
0.2853,-0.9438,-0.2374
0.2882,-0.9428,-0.2355
0.2892,-0.9428,-0.2364
0.2912,-0.9438,-0.2355
0.2843,-0.9438,-0.2355
0.2765,-0.9419,-0.2345
0.2892,-0.9458,-0.2355
0.2814,-0.9409,-0.2355
0.2804,-0.9428,-0.2316
0.2882,-0.9448,-0.2335
0.2872,-0.9409,-0.2335
0.2931,-0.9448,-0.2335
0.2882,-0.9458,-0.2355
0.2785,-0.9419,-0.2316
0.2824,-0.9448,-0.2316
0.2931,-0.9428,-0.2335
0.2980,-0.9428,-0.2364
