x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.8217,0.0244,0.6136
0.8363,0.0137,0.6331
0.8432,0.0078,0.6390
0.7992,0.0078,0.5813
0.7758,0.0107,0.5511
0.7689,-0.0010,0.5452
0.7660,-0.0147,0.5462
0.7601,-0.0293,0.5540
0.7572,-0.0440,0.5735
0.7553,-0.0616,0.5823
0.7767,-0.0645,0.5989
0.7904,-0.0635,0.6155
0.8061,-0.0489,0.6234
0.8090,-0.0244,0.6194
0.8197,-0.0078,0.6116
0.8227,0.0098,0.5901
0.8324,0.0234,0.5745
0.8324,0.0283,0.5667
0.8334,0.0322,0.5638
0.8305,0.0313,0.5696
0.8276,0.0313,0.5735
0.8246,0.0332,0.5784
0.8403,0.0440,0.5638
0.8471,0.0557,0.5520
0.8559,0.0401,0.5589
0.8657,0.0205,0.5677
0.8705,0.0049,0.5618
0.8754,-0.0156,0.5598
0.8784,-0.0274,0.5589
0.8676,-0.0362,0.5706
0.8696,-0.0322,0.5833
0.8676,-0.0244,0.5970
0.8598,-0.0156,0.5960
0.8627,-0.0049,0.5813
0.8627,-0.0039,0.5647
0.8617,-0.0176,0.5511
0.8705,-0.0371,0.5423
0.8842,-0.0537,0.5217
0.8901,-0.0694,0.5042
0.8920,-0.0811,0.4905
0.9028,-0.0948,0.4973
0.9321,-0.1045,0.5325
0.9634,-0.0811,0.5501
0.9555,-0.0401,0.5432
0.9536,-0.0156,0.5901
0.9839,0.0176,0.6370
0.9682,0.0547,0.6155
0.8872,0.0801,0.5569
0.8334,0.0879,0.5051
0.8119,0.0684,0.4758
0.7885,0.0518,0.4670
0.7709,0.0420,0.4631
0.7758,0.0528,0.4553
0.7728,0.0664,0.4533
0.7699,0.0948,0.4524
0.7826,0.1104,0.4612
0.8012,0.1299,0.4641
0.7963,0.1456,0.4514
0.7953,0.1505,0.4543
0.8119,0.1544,0.4670
0.8109,0.1573,0.4778
0.8266,0.1612,0.4856
0.8530,0.1612,0.4905
0.8891,0.1553,0.5051
0.9233,0.1466,0.5002
0.9331,0.1397,0.4856
0.9468,0.1368,0.4680
0.9595,0.1270,0.4573
0.9536,0.1182,0.4446
0.9243,0.1104,0.4387
0.9028,0.1055,0.4338
0.8705,0.1085,0.4309
0.8383,0.1143,0.4416
0.8354,0.1182,0.4592
0.8363,0.1202,0.4866
0.8266,0.1212,0.4885
0.8129,0.1153,0.4797
0.8217,0.1036,0.4758
0.8412,0.0909,0.4778
0.8705,0.0772,0.5129
0.8999,0.0840,0.5296
0.9194,0.0909,0.5393
0.9282,0.0977,0.5383
0.9262,0.0997,0.5305
0.9086,0.1045,0.5159
0.9057,0.1143,0.5256
0.8842,0.1309,0.5315
0.8745,0.1544,0.5305
0.8578,0.1729,0.5188
0.8344,0.1856,0.5051
0.8100,0.1895,0.5022
0.8012,0.1788,0.4915
0.8002,0.1534,0.4778
0.7943,0.1251,0.4729
0.7973,0.0791,0.4739
0.8158,0.0606,0.4680
0.8305,0.0547,0.4651
0.8539,0.0508,0.4680
0.8686,0.0469,0.4768
0.8891,0.0489,0.4885
0.9057,0.0518,0.5042
0.9018,0.0596,0.5129
0.9086,0.0635,0.5169
0.9028,0.0635,0.5188
0.8891,0.0567,0.5169
0.8754,0.0567,0.5100
0.8715,0.0606,0.5061
0.8686,0.0664,0.4748
0.8315,0.0576,0.4905
0.7982,0.0547,0.4856
0.8236,0.0684,0.4582
0.8149,0.0381,0.4807
0.8324,0.0107,0.5081
0.8217,0.0020,0.5706
0.8608,0.0020,0.5794
0.8373,-0.0117,0.5843
0.8276,0.0107,0.5931
0.8520,0.0195,0.6038
0.8266,0.0010,0.6282
0.8324,-0.0020,0.6341
0.8002,-0.0078,0.6185
0.8276,0.0010,0.6009
0.8070,-0.0156,0.6302
0.7943,-0.0176,0.6321
0.8354,-0.0147,0.6126
0.8002,-0.0166,0.6273
0.7797,-0.0166,0.6019
0.7953,-0.0078,0.5852
0.8051,-0.0215,0.5823
0.8041,-0.0166,0.5911
0.8363,-0.0234,0.6019
0.8021,-0.0342,0.6224
0.7865,-0.0283,0.6097
0.8061,-0.0274,0.5921
0.8305,-0.0332,0.5989
0.8246,-0.0371,0.6097
0.8109,-0.0352,0.6058
0.8119,-0.0303,0.5833
0.8109,-0.0332,0.5774
0.8197,-0.0342,0.5823
0.8334,-0.0381,0.5852
0.7992,-0.0489,0.5872
0.8012,-0.0371,0.5638
0.8129,-0.0303,0.5393
0.8227,-0.0205,0.5520
0.8442,-0.0264,0.5794
0.8217,-0.0322,0.5882
0.8315,-0.0293,0.5677
0.8461,-0.0362,0.5765
0.8422,-0.0371,0.5677
0.8295,-0.0332,0.5696
0.8373,-0.0362,0.5647
0.8324,-0.0322,0.5540
0.8266,-0.0293,0.5647
0.8334,-0.0342,0.5657
0.8471,-0.0313,0.5393
0.8315,-0.0381,0.5413
0.8549,-0.0264,0.5335
