x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.3087,-0.0772,-0.9614
0.3283,-0.0313,-0.9741
0.2951,-0.0752,-0.9682
0.2902,-0.0479,-0.9614
0.3068,-0.0537,-0.9751
0.2872,-0.0537,-0.9800
0.2775,-0.0430,-0.9839
0.2990,-0.0362,-1.0103
0.2755,-0.0606,-0.9419
0.3254,-0.0342,-0.9868
0.2941,-0.0567,-0.9780
0.3009,-0.0479,-0.9731
0.2921,-0.0537,-0.9731
0.2853,-0.0479,-0.9741
0.2902,-0.0557,-0.9751
0.2941,-0.0518,-0.9761
0.2960,-0.0528,-0.9780
0.2882,-0.0528,-0.9780
0.2941,-0.0567,-0.9751
0.2882,-0.0537,-0.9722
0.2921,-0.0547,-0.9741
0.2931,-0.0489,-0.9780
0.2951,-0.0586,-0.9692
0.3019,-0.0508,-0.9809
0.2921,-0.0469,-0.9809
0.2882,-0.0489,-0.9800
0.2863,-0.0459,-0.9780
0.2902,-0.0518,-0.9761
0.2921,-0.0508,-0.9770
0.2843,-0.0449,-0.9809
0.2882,-0.0508,-0.9751
0.2892,-0.0528,-0.9722
0.2912,-0.0518,-0.9741
0.2912,-0.0518,-0.9770
0.2912,-0.0479,-0.9780
0.2882,-0.0469,-0.9819
0.2882,-0.0537,-0.9722
0.2853,-0.0498,-0.9741
0.2863,-0.0440,-0.9868
0.2863,-0.0410,-0.9849
0.2931,-0.0518,-0.9731
0.2931,-0.0498,-0.9790
0.2892,-0.0498,-0.9780
0.2892,-0.0459,-0.9800
0.2833,-0.0518,-0.9731
0.2941,-0.0498,-0.9809
0.2853,-0.0508,-0.9780
0.2872,-0.0508,-0.9751
0.2892,-0.0479,-0.9741
0.2882,-0.0479,-0.9829
0.2921,-0.0518,-0.9741
0.2921,-0.0489,-0.9790
0.2892,-0.0498,-0.9751
0.2863,-0.0518,-0.9741
0.2902,-0.0479,-0.9761
0.2921,-0.0498,-0.9741
0.2951,-0.0508,-0.9780
0.2921,-0.0479,-0.9741
0.2951,-0.0518,-0.9751
0.2960,-0.0489,-0.9731
0.2931,-0.0498,-0.9761
0.2921,-0.0489,-0.9800
0.2902,-0.0459,-0.9770
0.3019,-0.0547,-0.9751
0.2921,-0.0528,-0.9731
0.2941,-0.0479,-0.9780
0.2951,-0.0508,-0.9751
0.2931,-0.0518,-0.9741
0.2921,-0.0508,-0.9663
0.2706,-0.0381,-0.9829
0.2618,-0.0479,-0.9673
0.2863,-0.0283,-0.9966
0.3068,-0.0420,-0.9839
0.2931,-0.0586,-0.9829
0.3136,-0.0342,-0.9819
0.3058,-0.0430,-0.9888
0.2990,-0.0528,-0.9604
0.2658,-0.0674,-0.9438
0.2892,-0.0606,-0.9624
0.3019,-0.0557,-0.9849
0.2863,-0.0557,-0.9751
0.2853,-0.0469,-0.9722
0.2902,-0.0430,-0.9780
0.2902,-0.0401,-0.9800
0.3029,-0.0469,-0.9780
0.2931,-0.0440,-0.9849
0.2960,-0.0459,-0.9761
0.2990,-0.0528,-0.9741
0.2960,-0.0479,-0.9819
0.3000,-0.0469,-0.9878
0.2921,-0.0528,-0.9731
0.2990,-0.0655,-0.9604
0.2960,-0.0537,-0.9722
0.3009,-0.0518,-0.9761
0.2912,-0.0479,-0.9692
0.2931,-0.0508,-0.9741
0.2882,-0.0459,-0.9770
0.2941,-0.0440,-0.9868
0.2941,-0.0449,-0.9790
0.2951,-0.0489,-0.9761
0.2951,-0.0508,-0.9692
0.2960,-0.0459,-0.9819
0.2921,-0.0479,-0.9809
0.3029,-0.0498,-0.9731
0.2931,-0.0537,-0.9682
0.2980,-0.0528,-0.9722
0.2872,-0.0479,-0.9800
0.2902,-0.0498,-0.9751
0.2843,-0.0508,-0.9800
0.2921,-0.0449,-0.9809
0.2951,-0.0459,-0.9888
0.2960,-0.0479,-0.9731
0.3205,-0.0635,-0.9643
0.3068,-0.0342,-0.9702
0.3078,-0.0547,-0.9634
0.2736,-0.0449,-0.9731
0.2794,-0.0381,-0.9751
0.2843,-0.0489,-0.9741
0.2921,-0.0459,-0.9722
0.3058,-0.0469,-0.9780
0.3019,-0.0557,-0.9653
0.3087,-0.0576,-0.9712
0.2960,-0.0498,-0.9741
0.2902,-0.0547,-0.9761
0.3097,-0.0401,-0.9936
0.3000,-0.0547,-0.9526
0.2960,-0.0723,-0.9809
0.3117,-0.0225,-0.9858
0.2980,-0.0606,-0.9819
0.2882,-0.0401,-0.9673
0.3029,-0.0528,-0.9682
0.3078,-0.0508,-0.9702
0.3000,-0.0508,-0.9731
0.3000,-0.0547,-0.9702
0.2980,-0.0459,-0.9761
0.2921,-0.0528,-0.9682
0.2980,-0.0479,-0.9712
0.3078,-0.0459,-0.9839
0.3156,-0.0449,-0.9751
0.3127,-0.0528,-0.9702
0.3019,-0.0489,-0.9780
0.3087,-0.0381,-0.9936
0.2921,-0.0410,-0.9888
