x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.2951,-0.0342,-0.9350
0.3273,-0.0068,-1.0054
0.3312,-0.0303,-0.9526
0.3254,-0.0293,-0.9536
0.3185,-0.0156,-0.9790
0.2990,-0.0234,-0.9780
0.2863,-0.0186,-0.9614
0.3078,-0.0078,-1.0191
0.3293,-0.0459,-0.9565
0.3029,-0.0176,-0.9448
0.3214,-0.0606,-0.9096
0.3312,-0.0215,-0.9614
0.3732,0.0195,-1.0405
0.3214,-0.0166,-0.9819
0.2785,-0.0029,-1.0024
0.2511,-0.0254,-0.9233
0.2872,-0.0293,-0.9702
0.3029,-0.0010,-0.9868
0.3205,-0.0166,-0.9936
0.3156,-0.0205,-0.9536
0.3420,-0.0293,-0.9614
0.3224,-0.0137,-0.9741
0.3205,-0.0225,-0.9643
0.3078,-0.0195,-0.9692
0.3068,-0.0205,-0.9663
0.3146,-0.0166,-0.9741
0.3185,-0.0244,-0.9731
0.3195,-0.0234,-0.9604
0.3166,-0.0205,-0.9614
0.3117,-0.0195,-0.9731
0.3234,-0.0244,-0.9663
0.3283,-0.0234,-0.9634
0.3107,-0.0225,-0.9692
0.3127,-0.0195,-0.9643
0.3234,-0.0225,-0.9702
0.3097,-0.0225,-0.9731
0.3078,-0.0205,-0.9682
0.3078,-0.0205,-0.9634
0.3244,-0.0244,-0.9731
0.3146,-0.0225,-0.9663
0.3224,-0.0205,-0.9702
0.3078,-0.0264,-0.9614
0.3078,-0.0274,-0.9682
0.3185,-0.0254,-0.9653
0.3097,-0.0195,-0.9809
0.3244,-0.0244,-0.9624
0.3068,-0.0244,-0.9614
0.3214,-0.0283,-0.9634
0.3097,-0.0225,-0.9780
0.3127,-0.0205,-0.9722
0.3058,-0.0283,-0.9595
0.3136,-0.0313,-0.9585
0.3234,-0.0205,-0.9790
0.3244,-0.0254,-0.9692
0.3166,-0.0254,-0.9712
0.3195,-0.0234,-0.9702
0.3302,-0.0254,-0.9897
0.3214,-0.0039,-0.9839
0.3351,-0.0371,-0.9213
0.2951,-0.0098,-0.9897
0.3293,-0.0313,-0.9682
0.2960,-0.0352,-0.9419
0.3117,-0.0244,-0.9653
0.3341,-0.0234,-0.9849
0.3488,-0.0127,-1.0024
0.3244,-0.0049,-1.0103
0.2101,-0.0059,-0.8197
0.3850,-0.0997,-0.9643
0.3449,-0.0215,-0.9360
0.3185,-0.0352,-0.9428
0.3429,-0.0127,-0.9800
0.3107,-0.0234,-0.9634
0.3205,-0.0107,-0.9849
0.3351,-0.0176,-0.9741
0.3224,-0.0264,-0.9634
0.3273,-0.0313,-0.9555
0.3273,-0.0283,-0.9927
0.3244,-0.0127,-0.9995
0.3136,-0.0713,-0.9174
0.3234,-0.0401,-0.9585
0.3879,-0.0137,-1.0044
0.3498,-0.0234,-0.9849
0.2921,-0.0166,-0.9546
0.3273,-0.0156,-0.9634
0.2677,0.0293,-1.0425
0.2892,-0.0811,-0.9731
0.2697,-0.0137,-0.8266
0.3107,-0.0391,-0.9077
0.3019,-0.0020,-0.8969
0.2882,0.0127,-1.0376
0.3029,0.0000,-1.0425
0.2120,-0.0283,-0.9604
0.2716,-0.0195,-0.9438
0.2599,-0.0791,-0.9223
0.3234,-0.0772,-0.9536
0.3429,-0.0645,-0.9907
0.3205,-0.0498,-0.9839
0.2990,-0.0362,-1.0044
0.2755,0.0000,-1.0200
0.3185,-0.0489,-0.9331
0.3273,-0.0107,-1.0151
0.2794,-0.0362,-0.9682
0.3068,-0.0186,-0.9839
0.3029,-0.0362,-0.9477
0.2960,-0.0567,-0.9507
0.3175,-0.0459,-0.9643
0.2853,-0.0137,-1.0122
0.3068,-0.0234,-0.9790
0.3175,-0.0274,-0.9741
0.3254,-0.0362,-0.9634
0.3175,-0.0371,-0.9634
0.3048,-0.0391,-0.9643
0.3078,-0.0410,-0.9702
0.3068,-0.0264,-0.9751
0.3195,-0.0322,-0.9809
0.3068,-0.0225,-0.9673
0.3166,-0.0381,-0.9614
0.3156,-0.0352,-0.9653
0.3263,-0.0313,-0.9731
0.3156,-0.0332,-0.9722
0.3087,-0.0322,-0.9673
0.3244,-0.0420,-0.9565
0.3146,-0.0352,-0.9653
0.3175,-0.0322,-0.9800
0.3195,-0.0362,-0.9682
0.3107,-0.0322,-0.9634
0.3302,-0.0420,-0.9624
0.3087,-0.0381,-0.9692
0.2912,-0.0264,-0.9800
0.3048,-0.0391,-0.9663
0.3127,-0.0371,-0.9692
0.3175,-0.0459,-0.9565
0.3136,-0.0371,-0.9751
0.3117,-0.0420,-0.9682
0.3166,-0.0430,-0.9604
0.3244,-0.0459,-0.9653
0.3224,-0.0410,-0.9634
0.3107,-0.0332,-0.9731
0.3185,-0.0342,-0.9780
0.3136,-0.0332,-0.9634
0.3127,-0.0440,-0.9663
0.3156,-0.0342,-0.9673
0.3312,-0.0352,-0.9712
