x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.2472,0.9643,-0.3830
0.1339,0.7894,-0.3801
0.0313,0.9380,-0.3146
0.0821,1.2789,-0.2941
0.1133,1.4353,-0.2765
0.1348,1.2995,-0.2511
0.0850,1.0445,-0.1925
0.0440,0.8393,-0.1368
0.0362,0.7308,-0.1104
0.0547,0.7298,-0.1251
0.1124,0.7748,-0.1788
0.2120,0.7904,-0.2423
0.2960,0.7738,-0.2990
0.3136,0.7914,-0.3087
0.3908,0.8422,-0.3146
0.4309,0.8471,-0.3254
0.4602,0.8745,-0.3136
0.5188,1.0044,-0.3263
0.5598,1.2242,-0.3605
0.5970,1.3014,-0.3508
0.5774,1.3219,-0.3488
0.4309,1.2965,-0.3488
0.2853,1.3981,-0.3254
0.3351,1.4958,-0.3390
0.4514,1.4069,-0.3830
0.3537,1.1275,-0.4279
0.2638,0.8139,-0.3605
0.2921,0.8061,-0.2609
0.3351,1.0064,-0.1788
0.3488,1.2018,-0.0987
0.3205,1.3630,-0.0801
0.2374,1.3727,-0.1192
0.1466,1.2623,-0.1661
0.0078,1.1168,-0.1925
-0.0147,1.0611,-0.1729
0.0127,1.0454,-0.1475
0.0528,1.0308,-0.1202
0.0537,0.9936,-0.0987
0.0547,0.9370,-0.0664
0.0547,0.8979,-0.0332
0.0674,0.8578,-0.0342
0.0645,0.8315,-0.0430
0.0606,0.8207,-0.0479
0.0850,0.8588,-0.0479
0.1026,0.9282,-0.0489
0.1085,0.9878,-0.0703
0.1446,1.0249,-0.1446
0.1466,0.9174,-0.2237
0.1104,0.8745,-0.2247
0.0938,0.9575,-0.2169
0.1641,1.0181,-0.2189
0.2091,1.1842,-0.2335
0.2833,1.2223,-0.3586
0.2062,0.8911,-0.4152
0.0762,0.8569,-0.3947
0.0694,1.1041,-0.3586
0.1368,1.5017,-0.3068
0.1720,1.5779,-0.2560
0.1553,1.3405,-0.1778
0.1065,1.1031,-0.1075
0.0733,0.9028,-0.0811
0.0293,0.8490,-0.0967
0.0371,0.8725,-0.0889
0.1915,0.8999,-0.0870
0.2658,0.8774,-0.1358
0.3107,0.8295,-0.1847
0.3341,0.8002,-0.2491
0.3683,0.7816,-0.2960
0.4319,0.8002,-0.3224
0.4797,0.8109,-0.3293
0.5706,0.9399,-0.3263
0.6615,1.1617,-0.3195
0.7103,1.2467,-0.3068
0.7035,1.2594,-0.3527
0.5423,1.2877,-0.3615
0.3625,1.3991,-0.3527
0.3019,1.4206,-0.3928
0.2872,1.2848,-0.4387
0.1837,0.9428,-0.4025
0.2208,0.9057,-0.2980
0.3175,1.1441,-0.2189
0.3771,1.3425,-0.1661
0.3830,1.4734,-0.1749
0.2726,1.4040,-0.2501
0.1573,1.2760,-0.2960
0.0762,1.1207,-0.3029
0.0166,1.0376,-0.2501
0.0244,1.0220,-0.1974
0.0391,1.0327,-0.1446
0.0537,1.0054,-0.1036
0.0332,0.9595,-0.0743
0.0137,0.8842,-0.0586
-0.0020,0.8383,-0.0508
0.0049,0.7943,-0.0440
0.0186,0.8324,-0.0381
0.0459,0.8862,-0.0381
0.0918,0.9839,-0.0518
0.1397,1.0679,-0.1153
0.1856,1.0435,-0.2003
0.1720,0.9301,-0.2306
0.1104,1.0132,-0.1944
0.1104,1.1744,-0.1202
0.1729,1.3864,-0.1671
0.3361,1.2379,-0.3869
0.1788,0.7689,-0.4924
0.0293,0.7171,-0.4446
-0.0049,0.9409,-0.3302
0.0684,1.3092,-0.2531
0.1290,1.4577,-0.2179
0.1426,1.3170,-0.1856
0.0655,1.1187,-0.1505
0.0156,0.9448,-0.0899
0.0264,0.8725,-0.0987
0.0840,0.8666,-0.1602
0.1905,0.8881,-0.2716
0.2589,0.8813,-0.3136
0.3185,0.8403,-0.3400
0.3859,0.8149,-0.3420
0.4299,0.8197,-0.3312
0.4915,0.8168,-0.3195
0.5354,0.9067,-0.3009
0.5794,1.0747,-0.2990
0.6155,1.2301,-0.3039
0.6478,1.2877,-0.3127
0.5335,1.1588,-0.4191
0.4631,1.2496,-0.4064
0.4387,1.3151,-0.3683
0.5042,1.2438,-0.4064
0.4651,1.0874,-0.4494
0.3957,0.9321,-0.4162
0.4211,0.9604,-0.3341
0.4827,1.1158,-0.2101
0.4915,1.4880,-0.0977
0.4309,1.7440,-0.0821
0.2413,1.4656,-0.1798
0.0694,1.2916,-0.2462
-0.0518,1.1285,-0.2755
-0.0987,1.0142,-0.2501
-0.0498,0.9809,-0.2247
0.0205,0.9780,-0.1935
0.0440,0.9829,-0.1417
0.0518,0.9790,-0.0977
0.0371,0.9614,-0.0791
0.0381,0.9380,-0.0782
0.0469,0.9262,-0.0889
0.0547,0.9546,-0.1026
0.0870,0.9976,-0.1212
0.1153,1.0083,-0.1417
0.1749,0.9741,-0.1866
0.2169,0.8559,-0.2247
0.1417,0.7455,-0.2677
0.1006,0.7865,-0.2697
