x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.4377,-0.0098,-0.9116
0.4514,-0.0078,-0.9096
0.4700,-0.0117,-0.9067
0.4553,-0.0029,-0.9155
0.4543,-0.0010,-0.9145
0.4494,-0.0039,-0.9096
0.4485,-0.0029,-0.9077
0.4475,-0.0107,-0.9047
0.4563,-0.0068,-0.9145
0.4426,-0.0059,-0.9096
0.4494,-0.0078,-0.9067
0.4387,-0.0078,-0.9106
0.4504,-0.0029,-0.9096
0.4338,-0.0068,-0.9106
0.4465,-0.0059,-0.9135
0.4524,-0.0127,-0.9106
0.4543,-0.0068,-0.9155
0.4563,-0.0107,-0.9096
0.4504,-0.0068,-0.9067
0.4494,-0.0068,-0.9086
0.4494,-0.0020,-0.9126
0.4465,-0.0068,-0.9067
0.4485,-0.0078,-0.9116
0.4494,-0.0088,-0.9135
0.4494,-0.0147,-0.9057
0.4494,-0.0059,-0.9086
0.4465,-0.0068,-0.9086
0.4446,-0.0049,-0.9116
0.4494,-0.0068,-0.9126
0.4319,-0.0098,-0.9116
0.4533,-0.0127,-0.9086
0.4514,-0.0117,-0.9086
0.4563,-0.0078,-0.9096
0.4553,-0.0059,-0.9096
0.4514,-0.0029,-0.9106
0.4533,-0.0059,-0.9086
0.4416,-0.0078,-0.9096
0.4426,-0.0059,-0.9126
0.4455,-0.0078,-0.9067
0.4514,-0.0078,-0.9106
0.4543,-0.0059,-0.9106
0.4582,-0.0088,-0.9077
0.4455,-0.0059,-0.9086
0.4563,-0.0127,-0.9067
0.4475,-0.0127,-0.9096
0.4524,-0.0117,-0.9096
0.4553,-0.0088,-0.9116
0.4514,-0.0059,-0.9116
0.4465,-0.0078,-0.9126
0.4436,-0.0068,-0.9086
0.4485,-0.0049,-0.9145
0.4446,-0.0078,-0.9077
0.4475,-0.0059,-0.9135
0.4397,-0.0088,-0.9116
0.4543,-0.0068,-0.9135
0.4426,-0.0127,-0.9077
0.4455,-0.0088,-0.9106
0.4446,-0.0078,-0.9086
0.4406,-0.0088,-0.9116
0.4475,-0.0117,-0.9106
0.4514,-0.0107,-0.9077
0.4524,-0.0049,-0.9106
0.4504,-0.0029,-0.9116
0.4514,0.0020,-0.9126
0.4494,-0.0059,-0.9047
0.4494,-0.0049,-0.9077
0.4524,-0.0049,-0.9106
0.4563,-0.0029,-0.9126
0.4563,-0.0107,-0.9067
0.4514,-0.0088,-0.9067
0.4651,-0.0088,-0.9086
0.4582,-0.0049,-0.9086
0.4514,-0.0039,-0.9047
0.4592,-0.0049,-0.9038
0.4533,-0.0039,-0.9086
0.4602,-0.0039,-0.9096
0.4602,-0.0068,-0.9047
0.4485,-0.0020,-0.9145
0.4494,-0.0059,-0.9116
0.4250,0.0029,-0.9135
0.4338,-0.0039,-0.9126
0.4465,-0.0078,-0.9086
0.4641,-0.0127,-0.9008
0.4631,-0.0176,-0.9008
0.4660,-0.0098,-0.9145
0.4524,-0.0049,-0.9047
0.4436,-0.0156,-0.9135
0.3810,0.0117,-0.9223
0.4289,-0.0098,-0.9047
0.4983,-0.0117,-0.9077
0.4680,-0.0078,-0.9243
0.3644,0.0068,-0.9311
0.3850,-0.0020,-0.9292
0.4104,-0.0068,-0.9184
0.4299,-0.0078,-0.9213
0.3742,-0.0049,-0.9174
0.3947,-0.0059,-0.9282
0.4397,-0.0078,-0.9301
0.4660,-0.0166,-0.9155
0.4631,-0.0127,-0.9126
0.4602,-0.0078,-0.9096
0.4279,0.0020,-0.9272
0.4299,0.0000,-0.9233
0.4299,-0.0078,-0.9223
0.4270,-0.0078,-0.9223
0.4211,-0.0098,-0.9204
0.4201,-0.0147,-0.9174
0.4094,-0.0059,-0.9194
0.4250,-0.0029,-0.9282
0.4201,-0.0020,-0.9301
0.4191,-0.0088,-0.9174
0.4328,-0.0137,-0.9145
0.4377,-0.0098,-0.9233
0.4348,-0.0107,-0.9194
0.4309,-0.0029,-0.9262
0.4231,-0.0049,-0.9204
0.4279,-0.0039,-0.9174
0.4250,-0.0020,-0.9243
0.4319,-0.0068,-0.9184
0.4338,-0.0078,-0.9213
0.4289,-0.0088,-0.9174
0.4279,0.0000,-0.9272
0.4221,-0.0078,-0.9194
0.4152,-0.0107,-0.9174
0.4250,-0.0117,-0.9262
0.4231,-0.0147,-0.9204
0.4279,-0.0107,-0.9223
0.4309,-0.0107,-0.9165
0.4465,-0.0078,-0.9213
0.4367,-0.0020,-0.9233
0.4338,-0.0029,-0.9204
0.4319,-0.0059,-0.9174
0.4319,-0.0078,-0.9184
0.4289,-0.0137,-0.9174
0.4260,-0.0098,-0.9213
0.4279,-0.0088,-0.9204
0.4299,-0.0059,-0.9204
0.4260,-0.0049,-0.9213
0.4319,-0.0078,-0.9194
0.4328,-0.0107,-0.9213
0.4299,-0.0098,-0.9184
0.4338,-0.0107,-0.9204
0.4289,-0.0049,-0.9194
