x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
-0.0879,-0.7142,-0.7435
-0.0830,-0.7123,-0.7386
-0.0811,-0.7152,-0.7406
-0.0870,-0.7132,-0.7396
-0.0870,-0.7152,-0.7367
-0.0860,-0.7132,-0.7406
-0.0840,-0.7113,-0.7416
-0.0889,-0.7103,-0.7377
-0.0909,-0.7123,-0.7377
-0.0918,-0.7103,-0.7426
-0.0918,-0.7142,-0.7426
-0.0918,-0.7103,-0.7435
-0.0840,-0.7123,-0.7435
-0.0811,-0.7142,-0.7484
-0.0840,-0.7132,-0.7416
-0.0840,-0.7103,-0.7416
-0.0840,-0.7132,-0.7377
-0.0879,-0.7152,-0.7377
-0.0889,-0.7113,-0.7435
-0.0830,-0.7093,-0.7494
-0.0860,-0.7103,-0.7367
-0.0860,-0.7162,-0.7338
-0.0879,-0.7142,-0.7386
-0.0811,-0.7113,-0.7504
-0.0850,-0.7113,-0.7504
-0.0850,-0.7103,-0.7386
-0.0870,-0.7152,-0.7396
-0.0850,-0.7103,-0.7416
-0.0860,-0.7113,-0.7445
-0.0879,-0.7093,-0.7474
-0.0889,-0.7123,-0.7396
-0.0850,-0.7142,-0.7328
-0.0801,-0.7162,-0.7347
-0.0811,-0.7132,-0.7396
-0.0889,-0.7113,-0.7474
-0.0918,-0.7093,-0.7484
-0.0830,-0.7103,-0.7445
-0.0870,-0.7103,-0.7474
-0.0860,-0.7113,-0.7513
-0.0811,-0.7093,-0.7523
-0.0870,-0.7074,-0.7416
-0.0928,-0.7103,-0.7318
-0.0909,-0.7132,-0.7386
-0.0850,-0.7123,-0.7465
-0.0830,-0.7103,-0.7445
-0.0860,-0.7132,-0.7406
-0.0870,-0.7103,-0.7416
-0.0918,-0.7132,-0.7426
-0.0909,-0.7093,-0.7435
-0.0850,-0.7113,-0.7435
-0.0830,-0.7123,-0.7426
-0.0860,-0.7093,-0.7396
-0.0918,-0.7113,-0.7406
-0.0938,-0.7103,-0.7406
-0.0899,-0.7123,-0.7435
-0.0840,-0.7103,-0.7484
-0.0840,-0.7113,-0.7455
-0.0899,-0.7103,-0.7386
-0.0870,-0.7132,-0.7406
-0.0879,-0.7103,-0.7445
-0.0830,-0.7084,-0.7445
-0.0928,-0.7132,-0.7357
-0.0899,-0.7123,-0.7338
-0.0850,-0.7123,-0.7445
-0.0850,-0.7084,-0.7465
-0.0840,-0.7123,-0.7435
-0.0850,-0.7113,-0.7416
-0.0899,-0.7123,-0.7416
-0.0860,-0.7093,-0.7445
-0.0879,-0.7132,-0.7474
-0.0821,-0.7093,-0.7416
-0.0879,-0.7113,-0.7377
-0.0948,-0.7103,-0.7406
-0.0928,-0.7113,-0.7455
-0.0899,-0.7113,-0.7474
-0.0850,-0.7103,-0.7445
-0.0840,-0.7142,-0.7367
-0.0870,-0.7132,-0.7386
-0.0850,-0.7103,-0.7426
-0.0889,-0.7093,-0.7445
-0.0899,-0.7093,-0.7445
-0.0899,-0.7113,-0.7406
-0.0889,-0.7103,-0.7416
-0.0870,-0.7103,-0.7445
-0.0879,-0.7113,-0.7426
-0.0918,-0.7123,-0.7416
-0.0860,-0.7123,-0.7406
-0.0870,-0.7103,-0.7426
-0.0860,-0.7084,-0.7416
-0.0840,-0.7113,-0.7426
-0.0889,-0.7113,-0.7426
-0.0918,-0.7103,-0.7406
-0.0870,-0.7113,-0.7445
-0.0889,-0.7103,-0.7445
-0.0909,-0.7113,-0.7377
-0.0879,-0.7113,-0.7406
-0.0840,-0.7132,-0.7445
-0.0801,-0.7103,-0.7504
-0.0889,-0.7084,-0.7465
-0.0889,-0.7093,-0.7386
-0.0899,-0.7152,-0.7377
-0.0860,-0.7113,-0.7396
-0.0830,-0.7084,-0.7455
-0.0928,-0.7103,-0.7435
-0.0977,-0.7103,-0.7416
-0.0909,-0.7123,-0.7474
-0.0801,-0.7084,-0.7494
-0.0801,-0.7132,-0.7426
-0.0821,-0.7123,-0.7396
-0.0899,-0.7142,-0.7367
-0.0899,-0.7113,-0.7386
-0.0879,-0.7093,-0.7435
-0.0860,-0.7113,-0.7465
-0.0870,-0.7113,-0.7416
-0.0860,-0.7103,-0.7416
-0.0870,-0.7113,-0.7386
-0.0879,-0.7123,-0.7406
-0.0909,-0.7074,-0.7426
-0.0870,-0.7123,-0.7406
-0.0899,-0.7093,-0.7426
-0.0870,-0.7093,-0.7465
-0.0840,-0.7113,-0.7465
-0.0909,-0.7093,-0.7386
-0.0899,-0.7113,-0.7416
-0.0850,-0.7113,-0.7416
-0.0889,-0.7103,-0.7465
-0.0860,-0.7103,-0.7465
-0.0860,-0.7103,-0.7406
-0.0870,-0.7113,-0.7435
-0.0830,-0.7113,-0.7494
-0.0801,-0.7142,-0.7543
-0.0752,-0.7162,-0.7533
-0.0752,-0.7132,-0.7572
-0.0694,-0.7142,-0.7728
-0.0830,-0.7123,-0.7689
