x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.2560,0.0029,-0.9868
0.2618,-0.0029,-0.9897
0.2472,0.0049,-0.9936
0.2423,0.0068,-0.9956
0.2501,0.0039,-0.9936
0.2482,0.0039,-0.9839
0.2531,0.0020,-0.9858
0.2531,0.0039,-0.9946
0.2433,0.0020,-0.9858
0.2462,-0.0010,-0.9809
0.2521,-0.0010,-0.9849
0.2423,-0.0029,-0.9858
0.2423,0.0039,-0.9927
0.2482,0.0020,-0.9819
0.2677,0.0127,-1.0024
0.2628,0.0020,-0.9829
0.2648,0.0039,-0.9936
0.2697,0.0107,-1.0249
0.1915,-0.0186,-0.9243
0.2599,0.0371,-0.9917
0.2345,-0.0068,-1.0015
0.2677,0.0205,-0.9897
0.2667,-0.0068,-0.9868
0.2560,0.0049,-0.9878
0.2384,-0.0020,-0.9839
0.2325,0.0078,-0.9927
0.2462,0.0098,-0.9976
0.2540,0.0000,-0.9868
0.2599,0.0010,-0.9858
0.2687,0.0020,-0.9917
0.2521,0.0010,-0.9897
0.2482,0.0039,-0.9907
0.2521,0.0078,-0.9858
0.2570,0.0029,-0.9927
0.2570,0.0098,-0.9936
0.2452,0.0137,-1.0112
0.2404,0.0156,-0.9976
0.2443,-0.0147,-0.9673
0.2570,0.0088,-1.0073
0.2648,-0.0244,-0.9614
0.2228,0.0078,-0.9858
0.2345,-0.0068,-0.9780
0.2384,-0.0010,-0.9897
0.2540,0.0039,-1.0024
0.2511,-0.0010,-0.9878
0.2404,-0.0029,-0.9790
0.2452,-0.0059,-0.9946
0.2540,0.0020,-0.9897
0.2511,-0.0147,-0.9800
0.2511,0.0068,-0.9907
0.2667,-0.0049,-1.0093
0.2501,-0.0127,-0.9428
0.2423,0.0137,-1.0327
0.2638,-0.0049,-0.9790
0.2247,-0.0098,-0.9809
0.2628,0.0107,-0.9936
0.2560,-0.0068,-0.9927
0.2560,0.0020,-0.9917
0.2501,-0.0088,-0.9829
0.2560,-0.0020,-0.9888
0.2599,-0.0039,-0.9897
0.2531,-0.0098,-0.9868
0.2462,0.0029,-0.9995
0.2589,-0.0029,-0.9907
0.2413,-0.0078,-0.9849
0.2491,0.0029,-0.9907
0.2521,-0.0010,-1.0005
0.2462,0.0088,-0.9985
0.2384,-0.0078,-0.9819
0.2521,-0.0078,-0.9800
0.2609,-0.0068,-0.9907
0.2765,-0.0020,-1.0083
0.1681,-0.0215,-0.9507
0.2394,0.0254,-0.9741
0.2853,-0.0166,-0.9946
0.2658,0.0020,-0.9946
0.2501,-0.0205,-0.9800
0.2443,-0.0029,-1.0005
0.2443,0.0186,-1.0308
0.1944,-0.0225,-0.9536
0.2736,0.0381,-0.9956
0.2531,-0.0117,-0.9995
0.2433,0.0117,-0.9897
0.2394,-0.0166,-0.9966
0.2345,0.0059,-0.9897
0.2491,-0.0078,-0.9888
0.2570,-0.0010,-0.9907
0.2491,-0.0039,-0.9917
0.2374,-0.0049,-0.9897
0.2355,0.0020,-0.9936
0.2452,0.0020,-0.9985
0.2452,-0.0039,-0.9907
0.2570,-0.0029,-0.9888
0.2404,0.0000,-0.9946
0.2364,-0.0020,-0.9917
0.2345,0.0010,-0.9868
0.2462,-0.0049,-0.9907
0.2511,0.0029,-0.9956
0.2521,-0.0049,-0.9976
0.2423,0.0020,-1.0015
0.2443,0.0049,-0.9995
0.2462,-0.0010,-0.9878
0.2384,-0.0137,-0.9692
0.2482,0.0186,-1.0396
0.2550,-0.0186,-0.9575
0.2374,0.0000,-0.9956
0.2384,-0.0117,-0.9849
0.2501,-0.0049,-0.9878
0.2462,-0.0137,-0.9741
0.2609,-0.0068,-0.9985
0.2550,0.0029,-1.0015
0.2228,-0.0039,-0.9927
0.2022,-0.0166,-0.9780
0.2511,-0.0088,-0.9790
0.2501,-0.0068,-0.9946
0.2296,-0.0039,-0.9800
0.2550,0.0010,-1.0054
0.2579,0.0029,-0.9966
0.2335,-0.0049,-0.9927
0.2599,-0.0166,-0.9809
0.2306,0.0000,-0.9839
0.2462,0.0039,-0.9956
0.2785,0.0010,-0.9751
0.2413,0.0068,-0.9907
0.2589,-0.0117,-0.9995
0.2491,0.0010,-0.9966
0.2267,-0.0147,-0.9780
0.2433,-0.0068,-0.9819
0.2687,0.0029,-1.0064
0.2316,-0.0117,-0.9829
0.2560,-0.0068,-0.9858
0.2501,0.0010,-1.0064
0.2267,-0.0166,-1.0142
0.2062,-0.0186,-0.9819
0.2394,0.0137,-1.0103
0.2335,-0.0010,-1.0073
0.2931,-0.0293,-0.9956
0.1827,0.0166,-0.9946
0.2804,-0.0107,-0.9477
0.2325,-0.0117,-0.9849
0.2658,-0.0039,-0.9897
0.2286,-0.0107,-1.0083
0.2296,-0.0029,-0.9927
0.2306,-0.0049,-0.9878
0.2550,-0.0049,-0.9936
0.2472,-0.0020,-0.9956
0.2316,-0.0049,-0.9917
