x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0020,-0.0987,-1.0015
0.0635,-0.1085,-1.0064
0.0518,-0.1094,-1.0161
0.0479,-0.1075,-1.0239
0.1231,-0.1085,-1.0337
0.1329,-0.1163,-1.0318
0.2140,-0.1358,-1.0435
0.1954,-0.1241,-1.0405
0.1475,-0.1182,-1.0112
0.1798,-0.1475,-0.9878
0.1661,-0.1397,-0.9917
0.0948,-0.1368,-0.9722
0.1221,-0.1251,-0.9907
0.1485,-0.1231,-0.9809
0.1456,-0.1163,-0.9692
0.1866,-0.0899,-1.0278
0.1759,-0.1085,-1.0200
0.1641,-0.1036,-1.0591
0.1299,-0.1319,-0.9995
0.1339,-0.1202,-1.0073
0.1329,-0.1456,-0.9956
0.1378,-0.1436,-0.9976
0.1514,-0.1212,-1.0171
0.1485,-0.1163,-1.0112
0.1837,-0.1036,-1.0230
0.1710,-0.1114,-1.0064
0.1641,-0.1094,-0.9985
0.1602,-0.1036,-1.0112
0.1436,-0.1124,-1.0073
0.1407,-0.1163,-1.0015
0.1485,-0.1192,-1.0151
0.1163,-0.1036,-1.0386
0.1651,-0.1182,-1.0181
0.1749,-0.1192,-0.9897
0.1466,-0.1172,-0.9897
0.1671,-0.1280,-0.9946
0.1563,-0.1192,-1.0083
0.1583,-0.1143,-1.0034
0.1387,-0.1192,-1.0005
0.1299,-0.1172,-1.0015
0.1553,-0.1202,-1.0024
0.1651,-0.1163,-1.0191
0.1827,-0.1202,-1.0044
0.1915,-0.1192,-1.0015
0.1720,-0.1241,-1.0015
0.1602,-0.1094,-0.9985
0.1651,-0.1085,-1.0142
0.1817,-0.1172,-0.9966
0.1895,-0.1133,-0.9985
0.1466,-0.1192,-1.0064
0.1729,-0.1065,-0.9936
0.1563,-0.1143,-1.0181
0.1632,-0.1192,-0.9936
0.1563,-0.1387,-1.0015
0.1407,-0.1397,-0.9829
0.1573,-0.1114,-0.9682
0.2267,-0.1212,-1.0171
0.2335,-0.1104,-0.9878
0.3009,-0.1124,-1.0005
0.2960,-0.1251,-0.9555
0.2824,-0.1309,-0.9702
0.2736,-0.1133,-0.9907
0.2394,-0.1329,-0.9956
0.2325,-0.1397,-0.9829
0.2433,-0.1387,-0.9897
0.2501,-0.1397,-1.0034
0.2452,-0.1397,-0.9995
0.2550,-0.1485,-0.9897
0.2599,-0.1251,-0.9761
0.2384,-0.1163,-0.9643
0.2355,-0.1143,-0.9995
0.2726,-0.1153,-0.9692
0.2618,-0.1378,-0.9673
0.2394,-0.1309,-0.9839
0.2325,-0.1212,-1.0112
0.2531,-0.1329,-0.9731
0.2599,-0.1407,-0.9956
0.2531,-0.1231,-0.9956
0.2413,-0.1260,-0.9888
0.2638,-0.1182,-0.9858
0.2521,-0.1378,-0.9858
0.2706,-0.1339,-0.9682
0.2804,-0.1104,-0.9946
0.2316,-0.1329,-0.9731
0.2491,-0.1280,-0.9722
0.2697,-0.1339,-0.9800
0.2208,-0.1446,-0.9761
0.1524,-0.1475,-0.9155
0.2599,-0.0840,-1.0396
0.2941,-0.1260,-0.9917
0.3850,-0.1632,-0.9507
0.3508,-0.1583,-0.9595
0.2149,-0.1475,-0.9702
0.1651,-0.1378,-0.9858
0.2237,-0.1251,-1.0005
0.1749,-0.1114,-1.0171
0.2247,-0.1202,-0.9936
0.2745,-0.1290,-0.9741
0.3244,-0.1358,-0.9761
0.3107,-0.1378,-0.9692
0.3048,-0.1368,-0.9829
0.2433,-0.1436,-0.9731
0.2501,-0.1407,-0.9800
0.2687,-0.1270,-0.9868
0.2638,-0.1270,-0.9839
0.2579,-0.1319,-0.9722
0.2355,-0.1329,-0.9712
0.2511,-0.1348,-0.9849
0.2599,-0.1378,-0.9809
0.2550,-0.1348,-0.9819
0.2853,-0.1407,-0.9731
0.2794,-0.1417,-0.9731
0.2853,-0.1466,-0.9712
0.2609,-0.1378,-0.9780
0.2726,-0.1378,-0.9819
0.2384,-0.1260,-0.9888
0.2462,-0.1348,-0.9780
0.2658,-0.1348,-0.9731
0.2658,-0.1387,-0.9624
0.2882,-0.1348,-0.9829
0.2931,-0.1466,-0.9829
0.2765,-0.1339,-0.9722
0.2628,-0.1319,-0.9878
0.2306,-0.1339,-0.9692
0.2404,-0.1309,-0.9751
0.2648,-0.1348,-0.9790
0.2765,-0.1368,-0.9858
0.2736,-0.1329,-0.9809
0.2618,-0.1329,-0.9761
0.2687,-0.1329,-0.9731
0.2599,-0.1260,-0.9731
0.2677,-0.1387,-0.9927
0.2599,-0.1329,-0.9741
0.2687,-0.1329,-0.9858
0.2745,-0.1378,-0.9829
0.2579,-0.1309,-0.9770
0.2628,-0.1290,-0.9800
0.2589,-0.1299,-0.9809
0.2667,-0.1299,-0.9770
0.2677,-0.1290,-0.9741
0.2716,-0.1280,-0.9868
0.2706,-0.1329,-0.9770
0.2658,-0.1290,-0.9741
