x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.9761,-0.1172,-0.1544
0.9761,-0.1172,-0.1407
0.9888,-0.1202,-0.1260
0.9917,-0.1163,-0.1133
1.0034,-0.1202,-0.0967
1.0015,-0.1202,-0.0938
0.9800,-0.1202,-0.1133
0.9829,-0.1182,-0.1172
0.9751,-0.1153,-0.1172
0.9858,-0.1163,-0.1075
0.9985,-0.1172,-0.0879
0.9976,-0.1172,-0.0743
0.9976,-0.1202,-0.0664
0.9976,-0.1192,-0.0567
1.0024,-0.1221,-0.0449
1.0073,-0.1192,-0.0410
1.0073,-0.1182,-0.0371
0.9946,-0.1202,-0.0322
1.0122,-0.1202,-0.0254
1.0034,-0.1192,-0.0342
0.9956,-0.1192,-0.0401
1.0034,-0.1192,-0.0410
1.0024,-0.1192,-0.0391
1.0064,-0.1192,-0.0420
0.9966,-0.1163,-0.0498
1.0054,-0.1182,-0.0557
0.9849,-0.1212,-0.0743
0.9858,-0.1212,-0.0899
0.9858,-0.1202,-0.0948
0.9741,-0.1192,-0.1104
0.9780,-0.1172,-0.1114
0.9878,-0.1172,-0.1075
0.9917,-0.1163,-0.1036
0.9888,-0.1192,-0.0997
0.9868,-0.1192,-0.0967
0.9839,-0.1192,-0.1026
0.9956,-0.1172,-0.1016
0.9917,-0.1192,-0.1026
0.9897,-0.1182,-0.1055
0.9868,-0.1172,-0.1094
0.9897,-0.1182,-0.1065
0.9907,-0.1172,-0.1036
0.9927,-0.1192,-0.1045
0.9878,-0.1172,-0.1085
0.9897,-0.1202,-0.1036
0.9907,-0.1192,-0.1045
0.9897,-0.1192,-0.1075
0.9888,-0.1172,-0.1094
0.9858,-0.1202,-0.1094
0.9888,-0.1182,-0.1085
0.9946,-0.1172,-0.1075
0.9839,-0.1172,-0.1114
0.9927,-0.1163,-0.1114
0.9839,-0.1172,-0.1143
0.9917,-0.1202,-0.1094
0.9868,-0.1182,-0.1114
0.9829,-0.1192,-0.1133
0.9927,-0.1172,-0.1114
0.9858,-0.1192,-0.1133
0.9858,-0.1192,-0.1114
0.9839,-0.1172,-0.1163
0.9780,-0.1192,-0.1172
0.9839,-0.1172,-0.1124
0.9868,-0.1172,-0.0967
0.9995,-0.1202,-0.0791
1.0064,-0.1202,-0.0743
1.0015,-0.1192,-0.0723
1.0015,-0.1192,-0.0733
0.9897,-0.1202,-0.0830
0.9907,-0.1192,-0.0889
0.9907,-0.1202,-0.0889
0.9966,-0.1192,-0.0830
0.9966,-0.1202,-0.0821
0.9927,-0.1212,-0.0879
0.9917,-0.1212,-0.0938
0.9839,-0.1182,-0.1036
0.9897,-0.1192,-0.1065
0.9907,-0.1172,-0.1094
0.9878,-0.1182,-0.1085
0.9897,-0.1182,-0.1104
0.9800,-0.1182,-0.1143
0.9907,-0.1182,-0.1124
0.9839,-0.1182,-0.1143
0.9917,-0.1182,-0.1114
0.9897,-0.1202,-0.1133
0.9868,-0.1202,-0.1133
0.9897,-0.1192,-0.1143
0.9858,-0.1192,-0.1182
0.9878,-0.1172,-0.1172
0.9907,-0.1182,-0.1143
0.9917,-0.1182,-0.1172
0.9809,-0.1163,-0.1231
0.9927,-0.1143,-0.1231
0.9888,-0.1133,-0.1221
0.9839,-0.1172,-0.1212
0.9809,-0.1163,-0.1251
0.9907,-0.1153,-0.1231
0.9907,-0.1153,-0.1221
0.9888,-0.1163,-0.1202
0.9888,-0.1153,-0.1202
0.9878,-0.1153,-0.1231
0.9829,-0.1172,-0.1251
0.9936,-0.1133,-0.1241
0.9897,-0.1153,-0.1251
0.9868,-0.1133,-0.1260
0.9800,-0.1124,-0.1309
0.9976,-0.1133,-0.1280
0.9780,-0.1153,-0.1339
0.9917,-0.1133,-0.1339
0.9809,-0.1104,-0.1358
0.9839,-0.1114,-0.1378
0.9809,-0.1104,-0.1358
0.9907,-0.1094,-0.1319
0.9897,-0.1114,-0.1299
0.9868,-0.1124,-0.1319
0.9858,-0.1104,-0.1339
0.9858,-0.1085,-0.1358
0.9868,-0.1085,-0.1387
0.9849,-0.1075,-0.1348
0.9858,-0.1104,-0.1348
0.9868,-0.1094,-0.1358
0.9897,-0.1094,-0.1348
0.9858,-0.1085,-0.1358
0.9819,-0.1114,-0.1387
0.9878,-0.1114,-0.1368
0.9897,-0.1114,-0.1358
0.9878,-0.1104,-0.1348
0.9868,-0.1104,-0.1358
0.9829,-0.1094,-0.1397
0.9878,-0.1075,-0.1417
0.9917,-0.1055,-0.1387
0.9878,-0.1094,-0.1407
0.9800,-0.1104,-0.1436
0.9858,-0.1104,-0.1436
0.9878,-0.1094,-0.1446
0.9878,-0.1085,-0.1407
0.9849,-0.1094,-0.1397
0.9858,-0.1094,-0.1417
0.9888,-0.1104,-0.1417
0.9878,-0.1094,-0.1417
0.9868,-0.1085,-0.1417
0.9878,-0.1085,-0.1436
0.9888,-0.1114,-0.1417
