x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
-0.0117,0.8950,0.0420
0.0997,0.8149,-0.0274
0.0655,0.8989,0.0176
0.1241,0.9204,0.0567
0.1466,0.7953,0.0186
0.0020,0.8500,0.0029
0.0694,0.9321,-0.0020
0.2648,0.8354,-0.0694
0.1260,0.8588,-0.0547
0.0723,0.9282,0.0078
0.1260,0.7904,0.0107
0.1055,0.8569,-0.0215
0.0977,1.0425,0.0166
0.2872,0.8911,-0.0362
0.4055,0.9360,-0.2110
0.6028,1.2145,-0.3547
0.5051,0.9858,-0.2579
-0.0020,0.9595,-0.1133
-0.5247,0.9917,-0.2257
-0.0801,0.9086,-0.2306
0.3019,0.9282,-0.3136
0.3410,0.8891,-0.2364
0.3078,0.9018,-0.1192
0.3205,0.9057,-0.0879
0.3556,0.9448,-0.1329
0.4045,0.9067,-0.1514
0.4016,0.8080,-0.1143
0.2716,0.8745,0.0020
0.1085,0.9301,0.0694
0.2589,1.1969,0.2706
0.4328,1.0669,0.1915
0.2140,0.9946,0.0772
0.1505,1.0816,0.0909
0.3986,1.0298,0.0821
0.2228,1.0103,0.0899
0.1192,1.0835,0.1788
0.2433,0.9809,0.2306
0.2071,0.9126,0.1651
0.1847,0.9927,0.1544
0.5657,0.8188,0.0508
0.5413,0.9116,-0.0616
0.3527,1.0161,0.0655
0.2960,0.8686,0.0860
0.1045,0.8813,0.0352
0.0811,1.0542,0.0782
0.2364,1.0073,0.0938
0.2560,1.0171,0.0879
0.2081,1.1246,0.1944
0.1563,1.0562,0.1993
0.0625,1.1568,0.3039
0.2579,1.0601,0.1466
0.3244,1.0396,-0.0410
0.3322,0.9634,-0.1426
0.0459,0.9448,0.0166
-0.4543,1.0064,0.2120
-0.2325,1.1549,0.3087
0.0811,1.0660,0.1993
0.0088,1.0064,0.0195
-0.3967,1.0611,0.0625
-0.1856,0.8881,0.1299
0.1456,0.8745,-0.0449
0.1114,0.8539,0.0362
-0.1651,0.9038,0.0616
-0.2560,0.8021,0.0156
0.0225,0.8051,-0.0068
0.1104,0.9409,-0.0733
0.0264,0.8285,-0.0821
0.0576,0.7963,-0.0694
-0.0733,0.8598,-0.0645
-0.0274,0.8129,-0.0772
0.1700,0.8246,-0.1016
0.0195,0.9126,-0.0977
-0.0518,0.9145,0.0244
-0.1104,0.9184,-0.0147
0.3029,1.0777,-0.2189
0.2413,1.0239,-0.0957
0.1759,0.8168,0.0752
-0.2189,1.0318,0.0811
-0.0909,1.1930,0.1270
0.0567,1.1422,0.2003
-0.0694,1.1168,0.2394
-0.2267,1.0181,0.1407
-0.2335,0.9731,0.1798
-0.1524,1.1285,0.1632
-0.2413,1.0572,0.2247
-0.0107,0.9897,0.2677
-0.0010,1.0572,0.1935
0.0078,1.0161,0.1866
0.1378,0.9096,0.2120
0.0870,0.9028,0.1231
0.1641,1.0337,0.0264
0.1505,0.8745,0.1436
0.3449,0.8647,0.0166
0.1710,0.9321,-0.1671
0.1553,0.8373,-0.1153
0.3136,0.8031,0.0332
0.2443,0.9458,-0.0107
0.1075,0.9741,-0.0342
0.0645,0.9126,0.0127
0.2355,0.9321,-0.0215
0.2970,0.9722,-0.1534
0.2599,0.9653,-0.0918
0.1925,1.1197,0.0899
0.2404,1.2047,-0.0127
0.3175,1.1959,-0.1632
0.2560,1.1138,-0.1339
0.1729,1.1236,-0.1505
0.0274,1.0689,-0.1280
0.0606,0.9946,-0.1358
0.0606,0.8891,-0.0997
0.1212,0.8510,-0.0410
0.1886,0.9018,-0.0029
0.1153,0.8617,0.0870
0.1485,0.9712,0.1006
0.0752,1.0288,0.1016
-0.1593,0.9497,0.0928
-0.2306,0.9389,-0.0684
-0.1397,0.9165,-0.1426
-0.0782,0.8823,-0.1993
0.0186,0.9086,-0.1456
0.0264,0.9340,-0.1065
0.1925,0.8461,-0.0528
0.3986,0.9165,-0.1290
0.4895,0.9321,-0.0186
0.3683,0.9800,-0.0664
0.3312,1.0435,-0.1124
0.4055,0.9800,-0.0381
0.3420,0.9722,-0.0342
0.2667,1.0142,-0.0576
0.2452,1.0318,-0.1407
0.2677,0.9946,-0.0645
0.2355,0.9917,-0.0342
-0.0078,0.9663,-0.0948
0.3488,0.8979,-0.2609
0.4152,0.9086,-0.1954
0.3039,0.9634,-0.2120
0.1563,0.9780,-0.3420
0.3273,0.9165,-0.2443
0.4573,0.9213,-0.2198
0.5247,0.8959,-0.2785
0.2872,0.9057,-0.1690
0.3566,1.0298,-0.1778
0.5569,1.0572,-0.1143
0.5286,0.9907,-0.1036
0.4406,1.0493,-0.0909
0.3840,1.0669,-0.1798
0.3371,1.0200,-0.1710
0.3048,1.0493,-0.1905
0.1866,0.9829,-0.1886
0.1065,1.0015,-0.4875
0.1319,0.9809,-0.5442
0.1153,0.8559,-0.6536
0.1886,0.8784,-0.7396
0.3723,0.8451,-0.7748
